SkillID	Level	IconID	Show	CombatShow	Formation	FormationCaster	PracticeID	SortOrder	Remark	Name	Desc	ShortDesc	SpecialDesc	KungfuDesc	HelpDesc	IsShowInNewSkill	CanDrag	SkillRelyOnShow	SkillRelyOnNotShow	IsShowNotLearn	IsHotkeyExitWhenForget	Buff	Debuff	BlackList	SimpleDesc
17948	1	13	1	1	0	0	0	1	(17948) 天工甲士_箭雨母技能	箭雨	测试技能					1	1			1					
17949	1	13	1	1	0	0	0	1	(17949) 天工甲士_扇形AOE带预警	横扫千军	测试技能					1	1			1					
17949	2	13	1	1	0	0	0	1	(17949) 天工甲士_扇形AOE带预警	天工甲士_扇形AOE母技能	测试技能					1	1			1					
17950	1	13	1	1	0	0	0	1	(17950) 天工甲士_扇形AOE母技能	横扫千军	横扫千军					1	1			1					
17951	1	13	1	1	0	0	0	1	(17951) 元大头_风卷残云	风卷残云	测试技能					1	1			1					
17953	1	13	1	1	0	0	0	1	(17953) 元大头_开天辟地	开天辟地	测试技能					1	1			1					
17955	0	5400	1	1	0	0	0	1	(17955) 3号_石斑_箭塔	射击	射出锋利的箭矢					1	1			1					
17957	0	13	1	1	0	0	0	1	(17957) 3号_石斑_箭塔伤害	射击	测试技能					1	1			1					
17958	1	115	1	1	0	0	0	1	(17958) 绿林_获得一定碎银	江湖规矩	打败带有阵营物资的敌人时，可夺回一份属于我方阵营的物资包。					1	1			1				1	
17959	1	13	1	1	0	0	0	1	(17959) 镜花水月_普通攻击	攻击	测试技能					1	1			1				0	
17961	1	13	1	1	0	0	0	1	(17961) 镜花水月_爆炸AOE	镜花水月	测试技能					1	1			1				0	
17962	0	13	1	1	0	0	0	1	(17962) 2号_李令霞_普通攻击	大天演剑术	测试技能					1	1			1					
17964	0	13	1	1	0	0	0	1	(17964) 2号_李令霞_地_地陷_Aoe	地陷	测试技能					1	1			1					
17966	0	13	1	1	0	0	0	1	(17966) 2号_李令霞_地_蚀体	地葬归元	测试技能					1	1			1					
17967	0	13	1	1	0	0	0	1	(17967) 2号_李令霞_通用AOE_母	渑绳剑演术	测试技能					1	1			1					
17968	0	13	1	1	0	0	0	1	(17968) 2号_李令霞_通用AOE_地	渑绳剑演术	测试技能					1	1			1					
17969	0	13	1	1	0	0	0	1	(17969) 2号_李令霞_通用AOE_天	渑绳剑演术	测试技能					1	1			1					
17970	0	13	1	1	0	0	0	1	(17970) 2号_李令霞_通用AOE_人	渑绳剑演术	测试技能					1	1			1					
17971	0	13	1	1	0	0	0	1	(17971) 2号_李令霞_天_天剑破体	天光斩	测试技能					1	1			1					
17972	0	13	1	1	0	0	0	1	(17972) 2号_李令霞_天_天剑破体强化	天光斩·绝	测试技能					1	1			1					
17973	0	13	1	1	0	0	0	1	(17973) 2号_李令霞_天_天剑转破	天剑转破	测试技能					1	1			1					
17974	0	13	1	1	0	0	0	1	(17974) 2号_李令霞_天_天剑转破强化	天剑转破·绝	测试技能					1	1			1					
17975	0	13	1	1	0	0	0	1	(17975) 2号_李令霞_天_天剑绝式_读条	天剑绝式	测试技能					1	1			1					
17976	0	13	1	1	0	0	0	1	(17976) 2号_李令霞_天_天剑域_读条	天剑域	测试技能					1	1			1					
17977	0	13	1	1	0	0	0	1	(17977) 2号_李令霞_天_天剑转破_读条	天剑转破	测试技能					1	1			1					
17978	0	13	1	1	0	0	0	1	(17978) 2号_李令霞_天_天剑破体_读条	天光斩	测试技能					1	1			1					
17979	0	13	1	1	0	0	0	1	(17979) 2号_李令霞_地_蚀体_读条	地葬归元	测试技能					1	1			1					
17980	0	13	1	1	0	0	0	1	(17980) 2号_李令霞_地_地陷_读条	厚土地陷	测试技能					1	1			1					
17981	0	13	1	1	0	0	0	1	(17981) 2号_李令霞_地_吸收地陷_读条	厚土附身	测试技能					1	1			1					
17982	0	13	1	1	0	0	0	1	(17982) 2号_李令霞_人_寒绝剑_读条	寒绝剑	测试技能					1	1			1					
17983	0	13	1	1	0	0	0	1	(17983) 2号_李令霞_人_冰降_读条	冰降	测试技能					1	1			1					
17984	0	13	1	1	0	0	0	1	(17984) 2号_李令霞_人_冰爆_读条	冰爆	测试技能					1	1			1					
17985	0	13	1	1	0	0	0	1	(17985) 2号_李令霞_人_寒绝剑_本体	寒绝剑	测试技能					1	1			1					
17986	0	13	1	1	0	0	0	1	(17986) 2号_李令霞_人_冰降_AOE	冰域	测试技能					1	1			1					
17987	1	13	1	1	0	0	0	1	(17987) 柳静海守卫_割据秦宫	割据秦宫	测试技能					1	1			1					
17988	1	13	1	1	0	0	0	1	(17988) 长孙忘情守卫_绝刀	绝刀	测试技能					1	1			1					
17989	1	13	1	1	0	0	0	1	(17989) 长孙忘情守卫_盾猛	盾猛	测试技能					1	1			1					
17990	0	13	1	1	0	0	0	1	(17990) 1号哈桑_AOE普攻	攻击	测试技能					1	1			1					
17991	0	13	1	1	0	0	0	1	(17991) 1号哈桑_狂暴挥斧	巨刃碾压	测试技能					1	1			1					
17992	0	13	1	1	0	0	0	1	(17992) 1号哈桑_全屏AOE	碎尸连斩	测试技能					1	1			1					
17993	0	13	1	1	0	0	0	1	(17993) 2号_李令霞_通用_狂暴AOE	大天演剑诀	测试技能					1	1			1					
17995	0	13	1	1	0	0	0	1	(17995) 叶英_普攻	君子风	测试技能					1	1			1					
17996	0	13	1	1	0	0	0	1	(17996) 曲云_普攻	千劫万毒手	测试技能					1	1			1					
17997	0	922	1	1	0	0	0	1	(17997) 1号哈桑_荆棘藤减速	荆棘投掷	将手中的荆棘藤向着敌人扔出					1	1			1					
17998	1	13	1	1	0	0	0	1	(17998) 臧仲平_伏虎功	伏虎功	测试技能					1	1			1					
17999	1	13	1	1	0	0	0	1	(17999) 臧仲平_赤星坠	猛虎下山	测试技能					1	1			1					
18000	1	13	1	1	0	0	0	1	(18000) 臧仲平_赤星坠读条	猛虎下山	测试技能					1	1			1				0	
18001	1	13	1	1	0	0	0	1	(18001) 邪剑士_疯魔斩	疯魔斩	测试技能					1	1			1					
18002	1	13	1	1	0	0	0	1	(18002) 明教弟子成男_轮系月轮	幽月轮	测试技能					1	1			1					
18003	1	13	1	1	0	0	0	1	(18003) 明教弟子成女_斩系日斩	烈日斩	测试技能					1	1			1					
18004	1	13	1	1	0	0	0	1	(18004) 明教弟子萝莉_破魔击	生死破魔击	测试技能					1	1			1					
18005	1	13	1	1	0	0	0	1	(18005) 明教弟子成男_轮系日轮	赤日轮	测试技能					1	1			1					
18006	1	13	1	1	0	0	0	1	(18006) 明教弟子成女_斩系月斩	银月斩	测试技能					1	1			1					
18007	1	13	1	1	0	0	0	1	(18007) 叶芷青_楚秀弟子群攻	剑主天地	测试技能					1	1			1					
18008	1	13	1	1	0	0	0	1	(18008) 叶芷青_金钗弟子剑凌寰宇	剑灵寰宇	测试技能					1	1			1					
18009	1	13	1	1	0	0	0	1	(18009) 叶芷青_金钗弟子江海凝光	江海凝光	测试技能					1	1			1					
18010	0	13	1	1	0	0	0	1	(18010) 2号_李令霞_地_地陷后伤害	地陷入体	测试技能					1	1			1					
18011	1	13	1	1	0	0	0	1	(18011) 万花守卫_商阳指	商阳指	测试技能					1	1			1					
18012	1	13	1	1	0	0	0	1	(18012) 万花守卫_钟林毓秀	钟林毓秀	测试技能					1	1			1					
18013	1	13	1	1	0	0	0	1	(18013) 万花守卫_玉石俱焚	玉石俱焚	测试技能					1	1			1					
18014	1	13	1	1	0	0	0	1	(18014) 纯阳守卫_四象轮回	四象轮回	测试技能					1	1			1					
18015	1	13	1	1	0	0	0	1	(18015) 纯阳守卫_两仪化形	两仪化形	测试技能					1	1			1					
18016	1	13	1	1	0	0	0	1	(18016) 纯阳守卫_万世不竭	万世不竭	测试技能					1	1			1					
18017	0	13	1	1	0	0	0	1	(18017) 2号_李令霞_人_冰爆	冰爆	测试技能					1	1			1					
18018	1	13	1	1	0	0	0	1	(18018) 天策守卫_穿云	穿云	测试技能					1	1			1					
18019	1	13	1	1	0	0	0	1	(18019) 天策守卫_龙牙	龙牙	测试技能					1	1			1					
18021	1	13	1	1	0	0	0	1	(18021) 少林守卫_普渡四方	普渡四方	测试技能					1	1			1					
18022	1	13	1	1	0	0	0	1	(18022) 少林守卫_韦陀献杵	韦陀献杵	测试技能					1	1			1					
18023	1	13	1	1	0	0	0	1	(18023) 少林守卫_横扫六合	横扫六合	测试技能					1	1			1					
18024	1	13	1	1	0	0	0	1	(18024) 丐帮守卫_降龙掌	降龙掌法	测试技能					1	1			1					
18025	1	13	1	1	0	0	0	1	(18025) 丐帮守卫_打狗棒	打狗棒法	测试技能					1	1			1					
18026	1	13	1	1	0	0	0	1	(18026) 丐帮守卫_亢龙有悔	亢龙有悔	测试技能					1	1			1					
18027	0	13	1	1	0	0	0	1	(18027) 2号_李令霞_天_剑域爆炸	剑域爆炸	测试技能					1	1			1					
18028	1	13	1	1	0	0	0	1	(18028) 藏剑小怪_技能甲	秀水剑	测试技能					1	1			1					
18029	1	13	1	1	0	0	0	1	(18029) 藏剑小怪_技能乙	曲水寻梅	测试技能					1	1			1					
18030	1	13	1	1	0	0	0	1	(18030) 藏剑小怪_技能丙	灵峰剑	测试技能					1	1			1					
18031	1	13	1	1	0	0	0	1	(18031) 藏剑小怪_技能丁	西子落雪	测试技能					1	1			1					
18032	1	13	1	1	0	0	0	1	(18032) 五毒小怪_技能甲	蛇影	测试技能					1	1			1					
18033	1	13	1	1	0	0	0	1	(18033) 五毒小怪_技能乙	万毒	测试技能					1	1			1					
18034	1	13	1	1	0	0	0	1	(18034) 五毒小怪_技能丙	夺命蛊	测试技能					1	1			1					
18035	1	13	1	1	0	0	0	1	(18035) 五毒小怪_技能丁	蛇吻	测试技能					1	1			1					
18036	1	13	1	1	0	0	0	1	(18036) 天策守卫_苍月击退子技能	沧月	测试技能					1	1			1					
18037	1	13	1	1	0	0	0	1	(18037) 唐门小怪_穿心弩	穿心弩	测试技能					1	1			1					
18038	1	13	1	1	0	0	0	1	(18038) 长歌守卫_羽	羽	测试技能					1	1			1					
18039	1	13	1	1	0	0	0	1	(18039) 长歌守卫_宫	宫	测试技能					1	1			1					
18040	1	13	1	1	0	0	0	1	(18040) 长歌守卫_风入松	风入松	测试技能					1	1			1					
18041	1	13	1	1	0	0	0	1	(18041) 长歌守卫_冲秋冥	冲秋冥	测试技能					1	1			1					
18044	1	13	1	1	0	0	0	1	(18044) 唐门小怪_荆天棘地	荆天棘地	测试技能					1	1			1					
18045	0	13	1	1	0	0	0	1	(18045) 2号_李令霞_天_天剑绝式爆炸	天剑绝式	测试技能					1	1			1					
18048	1	13	1	1	0	0	0	1	(18048) 长歌守卫_剑宫	剑·宫	测试技能					1	1			1					
18049	1	13	1	1	0	0	0	1	(18049) 长歌守卫_剑商	剑·商	测试技能					1	1			1					
18050	1	13	1	1	0	0	0	1	(18050) 长歌守卫_剑角	剑·角	测试技能					1	1			1					
18051	1	13	1	1	0	0	0	1	(18051) 长歌守卫_剑徵	剑·徵	测试技能					1	1			1					
18052	0	13	1	1	0	0	0	1	(18052) 2号龙王_撕咬	利齿撕咬	测试技能					1	1			1					
18053	0	13	1	1	0	0	0	1	(18053) 2号龙王_撼地	鼍龙撼地	测试技能					1	1			1					
18054	0	13	1	1	0	0	0	1	(18054) 2号龙王_急流	急流	测试技能					1	1			1					
18055	0	13	1	1	0	0	0	1	(18055) 2号龙王_急流·喷泉	急流·喷泉	测试技能					1	1			1					
18056	0	13	1	1	0	0	0	1	(18056) 2号龙王_血液喷溅	龙血喷溅	测试技能					1	1			1					
18057	0	13	1	1	0	0	0	1	(18057) 2号龙王_飞扑	飞扑	测试技能					1	1			1					
18058	0	13	1	1	0	0	0	1	(18058) 2号龙王_飞扑后疯狂撕咬	大块朵颐	测试技能					1	1			1					
18059	1	13	1	1	0	0	0	1	(18059) 金牙苏_金刚破魔击	金刚破魔击	测试技能					1	1			1					
18060	1	13	1	1	0	0	0	1	(18060) 银牙柄_银月降妖斩	银月凌空斩	测试技能					1	1			1					
18062	1	13	1	1	0	0	0	1	(18062) 银牙柄_银月凌空斩读条	银月凌空斩	测试技能					1	1			1					
18063	1	13	1	1	0	0	0	1	(18063) 银牙柄_银月凌空斩实际伤害	银月凌空斩	测试技能					1	1			1					
18066	0	13	1	1	0	0	0	1	(18066) 1号哈桑_全屏AOE后续	碎尸连斩	测试技能					1	1			1					
18067	1	13	1	1	0	0	0	1	(18067) 西门贰_裂石枪	裂石枪	测试技能					1	1			1					
18068	0	13	1	1	0	0	0	1	(18068) 2号龙王_普攻	攻击	测试技能					1	1			1					
18070	1	13	1	1	0	0	0	1	(18070) 西门贰_五尊枪法	五尊枪法	测试技能					1	1			1				0	
18072	1	13	1	1	0	0	0	1	(18072) 西门贰_五尊枪法读条	五尊枪法	测试技能					1	1			1				0	
18073	0	13	1	1	0	0	0	1	(18073) 小怪_蜘蛛毒牙	毒刺	测试技能					1	1			1				0	
18074	0	13	1	1	0	0	0	1	(18074) 小怪_蜘蛛毒液	毒液	测试技能					1	1			1				0	
18076	0	13	1	1	0	0	0	1	(18076) 4号_乌灵风_普通攻击	攻击	测试技能					1	1			1				0	
18078	0	13	1	1	0	0	0	1	(18078) 4号_乌灵风_巨蜂_普通攻击	撕扯	测试技能					1	1			1				0	
18080	0	13	1	1	0	0	0	1	(18080) 4号_乌灵风_巨蜂_加强攻击	强力撕扯	测试技能					1	1			1				0	
18081	0	13	1	1	0	0	0	1	(18081) 4号_乌灵风_荆棘之种AOE	荆棘之种	测试技能					1	1			1				0	
18082	0	13	1	1	0	0	0	1	(18082) 4号_乌灵风_巨蜂_毒液	毒液	测试技能					1	1			1				0	
18083	0	13	1	1	0	0	0	1	(18083) 4号_乌灵风_对点重击AOE	蔓海浮沉	测试技能					1	1			1				0	
18084	1	13	1	1	0	0	0	1	(18084) 弓箭手表现	射击	射击					1	1			1				0	
18086	1	4940	1	1	0	0	0	1	(18086) 挂件_背_青莲语瀑_收起	收起	收起“青莲语瀑”喷泉布景					1	1			1				0	
18087	1	6125	1	1	0	0	0	1	(18087) 挂件_背_青莲语瀑_交互1	瀑前演奏	高山流水，余音绕梁					1	1			1				0	
18088	1	3395	1	1	0	0	0	1	(18088) 挂件_背_青莲语瀑_交互2	观瀑对饮	琼浆玉液，把酒言欢					1	1			1				0	
18089	1	3412	1	1	0	0	0	1	(18089) 挂件_背_青莲语瀑_交互3	观瀑嬉戏	花前月下，相戏倾心					1	1			1				0	
18091	0	13	1	1	0	0	0	1	(18091) 3号容夏_种蛊	种蛊	测试技能					1	1			1				0	
18092	0	13	1	1	0	0	0	1	(18092) 3号容夏_毒杀	邪蛛毒杀	测试技能					1	1			1				0	
18093	0	13	1	1	0	0	0	1	(18093) 3号容夏_毒刺	透体毒刺	测试技能					1	1			1				0	
18094	0	13	1	1	0	0	0	1	(18094) 3号容夏_药桶爆炸	药桶爆炸	测试技能					1	1			1				0	
18095	0	13	1	1	0	0	0	1	(18095) 3号容夏_蛊毒爆发	蛊毒爆发	测试技能					1	1			1				0	
18096	0	13	1	1	0	0	0	1	(18096) 4号_乌灵风_寄生读条	寄生之种	测试技能					1	1			1				0	
18097	0	13	1	1	0	0	0	1	(18097) 4号_乌灵风_经济缠身读条	荆棘之种	测试技能					1	1			1				0	
18098	0	13	1	1	0	0	0	1	(18098) 4号_乌灵风_群拉读条	蔓海浮沉	测试技能					1	1			1				0	
18099	0	13	1	1	0	0	0	1	(18099) 3号容夏_剧毒之体伤害	剧毒之体	测试技能					1	1			1				0	
18100	0	13	1	1	0	0	0	1	(18100) 4号_乌灵风_寄生攻击	寄生之种	测试技能					1	1			1				0	
18101	0	13	1	1	0	0	0	1	(18101) 小怪_鳄鱼撕咬	撕咬	测试技能					1	1			1				0	
18104	1	2023	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立	晃晃悠悠，两只脚走路也是可以的					1	1			1				0	
18104	2	3402	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	转圈	我不仅直线跑得快，转弯也不差~					1	1			1				0	
18104	3	3402	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	转圈	我不仅直线跑得快，转弯也不差~					1	1			1				0	
18104	4	6120	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立起来	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	5	6120	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立起来	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	6	6122	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	收缩/展开	缩放自如，小龟祖传的本事					1	1			1				0	
18104	7	6117	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	吃货	小鱼小虾，最喜欢吃了~					1	1			1				0	
18104	8	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	伸懒腰	经常伸个懒腰，自然可以化身长腿帅锅狐					1	1			1				0	
18104	9	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	伸懒腰	经常伸个懒腰，自然可以化身长腿帅锅狐					1	1			1				0	
18104	10	6122	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	吓一跳	好可怕！好可怕！好可怕！					1	1			1				0	
18104	11	6123	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	舔爪	舔舔舔，清洁，清洁一下					1	1			1				0	
18104	12	6122	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	收缩/展开	缩放自如，小龟祖传的本事					1	1			1				0	
18104	13	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	14	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	15	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	16	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	17	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	18	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	19	6123	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	挠一挠	挠一挠，就不会痒痒了					1	1			1				0	
18104	20	6123	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	挠一挠	挠一挠，就不会痒痒了					1	1			1				0	
18104	21	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	站立	摇摇晃晃，两只脚俺也能站起来					1	1			1				0	
18104	22	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	伸懒腰	经常伸个懒腰，自然可以化身长腿帅锅狐					1	1			1				0	
18104	23	335	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	假摔	哎呀，没扶稳......还好没人看到					1	1			1				0	
18104	24	6120	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	转圈圈	好饿啊，饿的我都开始转圈圈了...哎呀					1	1			1				0	
18104	25	6120	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	嗅一嗅	主人，这里有个好东西......					1	1			1				0	
18104	26	6120	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	表演开始了	有钱的捧个钱场，没钱的捧个人场......					1	1			1				0	
18104	27	6123	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	舔爪	舔舔舔，清洁，清洁一下					1	1			1				0	
18104	28	3434	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	回转芭蕾	听说西洋有种舞叫芭蕾舞，不如我也来试试……？					1	1			1				0	
18104	29	3404	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	弹射起跳	听说把自己的身子绷紧再使劲往地上一蹬，可以跳的很高。					1	1			1				0	
18104	30	4516	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	瘫软无力	啊……太阳好大啊……沅沅不想动了……					1	1			1				0	
18104	31	6123	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	舔爪	舔舔舔，清洁，清洁一下					1	1			1				0	
18104	32	6126	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	打滚	滚过来，滚过去......					1	1			1				0	
18104	33	3434	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	回转芭蕾	听说西洋有种舞叫芭蕾舞，不如我也来试试……？					1	1			1				0	
18104	34	3434	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	趴下	本帅有点累了，需要休息一下......					1	1			1				0	
18104	35	3434	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	蛙式跳跃	不是我吹，我轻轻一跳就是世界冠军.....					1	1			1				0	
18104	36	4516	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	越水腾空	白小奇开心的时候会做的动作之一。		被动技能			1	1			1				0	
18104	37	13	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	宠物交互2号位第三波	测试技能					1	1			1				0	
18104	38	13	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	宠物交互2号位第三波	测试技能					1	1			1				0	
18104	39	13	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	宠物交互2号位第三波	测试技能					1	1			1				0	
18104	40	13	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	宠物交互2号位第三波	测试技能					1	1			1				0	
18104	41	13	1	1	0	0	0	1	(18104) 宠物交互2号位第三波	宠物交互2号位第三波	测试技能					1	1			1				0	
18106	0	13	1	1	0	0	0	1	(18106) 小怪_毒雾	毒雾	测试技能					1	1			1				0	
18108	0	13	1	1	0	0	0	1	(18108) 小怪_马蜂_针刺	针刺	针刺					1	1			1				0	
18109	0	13	1	1	0	0	0	1	(18109) 小怪_马蜂_致命一击	致命一击	致命一击					1	1			1				0	
18110	0	13	1	1	0	0	0	1	(18110) 小怪_毒蛛_奇毒	奇毒	奇毒					1	1			1				0	
18111	0	13	1	1	0	0	0	1	(18111) 小怪_毒蛛_戾蛛盘丝	戾蛛盘丝	戾蛛盘丝					1	1			1				0	
18112	0	13	1	1	0	0	0	1	(18112) 小怪_毒尸_尸毒	尸毒	尸毒					1	1			1				0	
18113	0	13	1	1	0	0	0	1	(18113) 小怪_毒尸_鬼步	鬼步	鬼步					1	1			1				0	
18114	0	13	1	1	0	0	0	1	(18114) 小怪_寒尸_寒毒	寒毒	寒毒					1	1			1				0	
18115	0	13	1	1	0	0	0	1	(18115) 小怪_寒尸_冰魄	冰魄	冰魄					1	1			1				0	
18116	0	13	1	1	0	0	0	1	(18116) 小怪_僵尸头目_瘴茅	瘴茅	瘴茅					1	1			1				0	
18117	0	13	1	1	0	0	0	1	(18117) 小怪_僵尸头目_噬骨	噬骨	噬骨					1	1			1				0	
18118	0	13	1	1	0	0	0	1	(18118) 小怪_僵尸头目_喋血	喋血	喋血					1	1			1				0	
