ID	MaxAmount	LevelLimit	Quality	QualityLevel	Category1	Category2	Category3	Attribute1	Attribute2	Attribute3	Attribute4	Attribute5	Attribute6	Attribute7	Attribute8	Label	SetID	SetIndex	Architecture	MaxAmountPerLand	Coin
3246	30000	1	1	200	3	1	0	0	0	0	0	0	10	10	10	0			1	999	
3247	30000	7	4	880	3	1	0	25	0	24	89	25	10	10	10	0	170	8	470	160	
3248	30000	16	4	950	3	1	0	96	27	0	26	27	10	10	10	0	170	9	500	160	
3249	30000	11	4	900	3	1	0	26	0	25	26	91	10	10	10	0	170	1	480	160	
3250	30000	12	4	900	3	1	0	25	91	26	26	0	10	10	10	0	170	2	480	160	
3251	30000	8	3	600	3	12	0	0	0	0	0	0	10	10	10	0	174	14	420	999	
3252	30000	9	4	880	2	8	0	726	726	1633	726	726	10	10	10	0	164	8	12920	24	
3253	30000	10	4	900	3	13	0	540	540	540	1215	540	10	10	10	0	175	7	9610	16	
3254	30000	16	4	970	2	6	0	1063	4965	0	1063	0	10	10	10	0	166	5	20200	15	
3255	30000	1	4	880	2	6	0	997	3474	965	0	997	10	10	10	0	177	4	0	15	
3256	30000	1	4	880	2	6	0	2316	1029	1029	1029	1029	10	10	10	0	181	3	0	15	
3257	30000	1	4	880	2	6	0	1029	1029	1029	2316	1029	10	10	10	0	180	1	0	15	
3258	30000	12	3	600	3	11	0	0	0	0	0	0	10	10	10	0	174	13	850	999	
3259	30000	11	3	600	3	11	0	0	0	0	0	0	10	10	10	0	173	10	850	999	
3260	30000	11	4	900	2	2	0	1890	4252	1890	1890	1890	10	10	10	0	164	2	33650	4	
3261	30000	16	4	950	3	5	0	124	0	0	26	26	10	10	10	0	174	1	500	80	
3262	30000	1	4	880	3	6	0	528	528	528	528	1188	10	10	10	0	176	8	0	24	
3263	30000	1	3	600	3	6	0	192	192	432	192	192	10	10	10	0	176	9	0	999	
3264	30000	15	4	925	3	6	0	555	555	555	1248	555	10	10	10	0	172	7	9880	24	
3265	30000	1	1	200	3	6	0	0	0	0	0	0	10	10	10	0			1	999	
3266	30000	10	3	600	2	15	0	45	210	0	45	0	10	10	10	0	167	6	850	999	
3267	30000	12	4	900	2	15	0	303	135	135	135	135	10	10	10	0	167	7	2400	24	
3268	30000	14	4	925	2	15	0	138	138	138	312	138	10	10	10	0	168	6	2470	24	
3269	30000	16	4	950	2	17	0	138	0	133	138	480	10	10	10	0	164	15	2530	16	
3270	30000	13	4	900	2	17	0	130	130	0	455	126	10	10	10	0	166	11	2400	16	
3271	30000	7	3	600	2	17	0	0	162	46	46	45	10	10	10	0	167	9	850	999	
3272	30000	8	4	880	2	5	0	0	74	346	74	0	10	10	10	0	169	2	1410	15	
3273	30000	16	4	950	2	5	0	374	0	80	80	0	10	10	10	0	166	4	1520	15	
3274	30000	1	4	880	2	5	0	79	79	79	178	79	10	10	10	0	177	3	0	15	
3275	30000	13	4	900	2	4	0	337	759	337	337	337	10	10	10	0	168	4	6000	20	
3276	30000	1	4	880	2	4	0	330	742	330	330	330	10	10	10	0	181	2	0	20	
3277	30000	7	3	600	2	4	0	0	112	525	0	112	10	10	10	0	169	1	2130	999	
3278	30000	9	4	880	2	4	0	309	319	319	1113	0	10	10	10	0	167	3	5870	20	
3279	30000	9	3	600	2	4	0	116	405	112	0	116	10	10	10	0	164	3	2130	999	
3280	30000	11	4	900	2	4	0	326	326	0	316	1139	10	10	10	0	168	3	6000	20	
3281	30000	8	3	600	1	9	0	30	30	30	30	30	10	10	10	0			420	999	
3282	30000	1	1	200	5	3	0	0	0	0	0	0	10	10	10	0				9999	
3283	30000	1	1	200	5	3	0	0	0	0	0	0	10	10	10	0				9999	
3284	30000	1	1	200	5	9	0	0	0	0	0	0	10	10	10	0				9999	
3285	30000	1	1	200	5	5	0	0	0	0	0	0	10	10	10	0				9999	
3286	30000	1	1	200	5	1	0	0	0	0	0	0	10	10	10	0				9999	
3287	30000	1	1	200	5	1	0	0	0	0	0	0	10	10	10	0				9999	
3288	30000	1	1	200	5	1	0	0	0	0	0	0	10	10	10	0				9999	
3289	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				9999	
3290	30000	1	1	200	5	3	0	0	0	0	0	0	10	10	10	0			95	9999	
3291	30000	1	1	200	5	3	0	0	0	0	0	0	10	10	10	0			95	9999	
3292	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	1	500	80	
3293	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	2	500	80	
3294	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	3	500	80	
3295	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	4	500	80	
3296	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	5	500	80	
3297	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	6	500	80	
3298	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	7	500	80	
3299	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	8	500	80	
3300	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	9	500	80	
3301	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	10	500	80	
3302	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0	157	11	500	80	
3303	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	1	490	80	
3304	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	2	490	80	
3305	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	3	490	80	
3306	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	4	490	80	
3307	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	5	490	80	
3308	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	6	490	80	
3309	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	7	490	80	
3310	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	8	490	80	
3311	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	9	490	80	
3312	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0	162	10	490	80	
3313	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	1	500	80	
3314	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	2	500	80	
3315	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	3	500	80	
3316	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	4	500	80	
3317	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	5	500	80	
3318	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	6	500	80	
3319	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	7	500	80	
3320	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	8	500	80	
3321	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	9	500	80	
3322	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0	163	10	500	80	
3323	30000	16	4	950	1	5	0	35	35	35	35	35	10	10	10	0			500	80	
3324	30000	14	4	925	1	12	0	34	34	34	34	34	10	10	10	0			490	80	
3325	30000	16	4	950	1	12	0	35	35	35	35	35	10	10	10	0			500	80	
3326	30000	1	2	466	3	10	0	0	0	0	0	0	10	10	10	0			66	9999	
3327	30000	1	2	466	3	10	0	0	0	0	0	0	10	10	10	0			66	9999	
3328	30000	1	3	600	3	4	0	216	216	216	486	216	10	10	10	0			0	999	
3329	30000	16	4	970	2	1	0	873	873	873	1964	873	10	10	10	0	165	1	15540	4	
3330	30000	1	4	1130	2	1	0	2025	900	900	900	900	10	10	10	0	154	1	0	4	
3331	30000	1	4	880	2	2	0	1848	1848	1848	1848	4158	10	10	10	0	179	1	0	4	
3332	30000	16	4	950	2	2	0	4488	1995	1995	1995	1995	10	10	10	0	165	2	35520	4	
3333	30000	1	4	1130	2	2	0	2100	2100	2100	4725	2100	10	10	10	0	154	2	0	4	
3334	30000	6	4	880	2	3	0	435	980	435	435	435	10	10	10	0	165	3	7750	16	
3335	30000	1	4	880	2	4	0	742	330	330	330	330	10	10	10	0	177	2	0	20	
3336	30000	1	4	880	2	4	0	742	330	330	330	330	10	10	10	0	179	2	0	20	
3337	30000	16	4	970	2	4	0	352	0	1227	352	341	10	10	10	0	165	4	6470	20	
3338	30000	13	4	900	2	5	0	78	273	0	75	78	10	10	10	0	164	4	1440	15	
3339	30000	16	4	950	2	5	0	80	374	0	0	80	10	10	10	0	164	5	1520	15	
3340	30000	13	4	900	2	6	0	1053	1053	2369	1053	1053	10	10	10	0	164	6	18750	15	
3341	30000	16	4	950	2	6	0	1076	1076	0	1042	3751	10	10	10	0	165	5	19790	15	
3342	30000	1	4	1130	2	6	0	5118	0	0	1096	1096	10	10	10	0	154	4	0	15	
3343	30000	16	4	950	2	7	0	276	0	267	276	961	10	10	10	0	165	6	5070	48	
3344	30000	1	4	880	2	8	0	726	726	726	1633	726	10	10	10	0	179	4	0	24	
3345	30000	1	4	1130	2	8	0	2784	799	0	773	799	10	10	10	0	154	6	0	24	
3346	30000	1	4	880	2	10	0	396	396	396	891	396	10	10	10	0	181	5	0	24	
3347	30000	1	4	880	3	6	0	1188	528	528	528	528	10	10	10	0	178	5	0	24	
3348	30000	15	4	925	2	11	0	277	624	277	277	277	10	10	10	0	165	8	4940	36	
3349	30000	1	4	1130	2	11	0	300	300	300	300	675	10	10	10	0	154	7	0	36	
3350	30000	1	4	1130	2	11	0	300	300	300	300	675	10	10	10	0	178	3	0	36	
3351	30000	14	3	600	2	12	0	2538	1128	1128	1128	1128	10	10	10	0	165	9	20080	999	
3352	30000	1	4	880	2	12	0	3102	3102	3102	6979	3102	10	10	10	0	178	4	0	5	
3353	30000	16	4	950	2	13	0	1140	1140	1140	2565	1140	10	10	10	0	165	10	20290	4	
3354	30000	16	4	950	2	13	0	2565	1140	1140	1140	1140	10	10	10	0	168	5	20290	4	
3355	30000	1	4	1130	2	13	0	1200	1200	1200	1200	2700	10	10	10	0	154	9	0	4	
3356	30000	1	3	600	2	10	0	324	144	144	144	144	10	10	10	0	180	2	0	999	
3357	30000	8	4	880	2	10	0	396	396	396	396	891	10	10	10	0	164	9	7050	24	
3358	30000	1	4	1130	3	6	0	600	600	600	1350	600	10	10	10	0	154	11	0	24	
3359	30000	16	4	950	3	13	0	552	534	1923	0	552	10	10	10	0	174	15	10140	16	
3360	30000	1	4	1130	3	13	0	581	581	0	562	2025	10	10	10	0	154	13	0	16	
3361	30000	16	4	950	3	13	0	552	1923	0	534	552	10	10	10	0	175	8	10140	16	
3362	30000	15	4	925	2	15	0	138	138	312	138	138	10	10	10	0	169	7	2470	24	
3363	30000	16	4	950	3	14	0	510	1779	0	494	510	10	10	10	0	175	10	9380	16	
3364	30000	1	3	600	3	14	0	172	599	0	166	172	10	10	10	0	176	10	0	999	
3365	30000	16	4	950	2	16	0	865	384	384	384	384	10	10	10	0	169	8	6850	32	
3366	30000	1	4	880	2	9	0	396	396	396	396	891	10	10	10	0	181	4	0	16	
3367	30000	16	4	950	2	9	0	961	427	427	427	427	10	10	10	0	169	5	7610	16	
3368	30000	1	1	200	4	10	0	0	0	0	0	0	10	10	10	0				999	
3369	30000	1	1	200	4	10	0	0	0	0	0	0	10	10	10	0				999	
3370	30000	1	4	880	4	10	0	0	0	0	0	0	10	10	10	0				4	
3371	30000	15	4	925	4	6	0	0	0	0	0	0	10	10	10	0	172	9	2480	2	
3372	30000	1	4	1130	3	8	0	2718	2718	2718	2718	2718	10	10	10	0	154	12	0	8	
3373	30000	14	4	925	3	8	0	2514	2514	2514	2514	2514	10	10	10	0	171	5	35820	8	
3374	30000	1	4	900	3	5	0	60	27	27	27	27	10	10	10	0				80	
3375	30000	1	4	900	3	5	0	27	27	27	60	27	10	10	10	0				80	
3376	30000	1	4	900	3	12	0	0	0	0	0	0	10	10	10	0				160	
3377	30000	1	4	900	3	9	0	501	222	222	222	222	10	10	10	0				32	
3378	30000	1	4	900	3	9	0	222	222	222	501	222	10	10	10	0				32	
3379	30000	1	4	900	3	9	0	222	222	222	222	501	10	10	10	0				32	
3380	30000	1	4	900	3	9	0	222	501	222	222	222	10	10	10	0				32	
3381	30000	1	4	900	3	9	0	222	222	501	222	222	10	10	10	0				32	
3382	30000	1	4	900	1	7	0	84	84	84	84	84	10	10	10	0				64	
3383	30000	1	4	900	4	5	0	0	0	0	0	0	10	10	10	0				6	
3384	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	1	420	999	
3385	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	2	420	999	
3386	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	3	420	999	
3387	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	4	420	999	
3388	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	5	420	999	
3389	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	6	420	999	
3390	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	7	420	999	
3391	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	8	420	999	
3392	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	9	420	999	
3393	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	10	420	999	
3394	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	11	420	999	
3395	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	12	420	999	
3396	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0	159	13	420	999	
3397	30000	9	3	600	1	7	0	30	30	30	30	30	10	10	10	0			420	999	
3398	30000	1	3	600	1	12	0	12	12	12	12	12	10	10	10	0	176	1	0	999	
3399	30000	1	3	600	1	12	0	12	12	12	12	12	10	10	10	0	176	2	0	999	
3400	30000	1	3	600	1	12	0	12	12	12	12	12	10	10	10	0	176	3	0	999	
3401	30000	1	3	600	1	12	0	12	12	12	12	12	10	10	10	0	176	4	0	999	
3402	30000	1	3	600	1	12	0	12	12	12	12	12	10	10	10	0	176	5	0	999	
3403	30000	1	3	600	1	12	0	12	12	12	12	12	10	10	10	0	176	6	0	999	
3404	30000	1	3	600	1	12	0	12	12	12	12	12	10	10	10	0	176	7	0	999	
3405	30000	1	3	600	1	12	0	12	12	12	12	12	10	10	10	0			0	999	
3406	30000	14	3	600	3	9	0	74	346	0	0	74	10	10	10	0	174	5	1410	999	
3407	30000	13	3	600	3	9	0	346	0	0	74	74	10	10	10	0	174	6	1410	999	
3408	30000	13	3	600	3	9	0	74	346	0	0	74	10	10	10	0	174	7	1410	999	
3409	30000	14	3	600	3	9	0	346	0	0	74	74	10	10	10	0	174	8	1410	999	
3410	30000	16	4	950	3	9	0	1028	0	0	220	220	10	10	10	0	174	9	4180	32	
3411	30000	16	4	950	3	9	0	220	1028	0	0	220	10	10	10	0	174	10	4180	32	
3412	30000	16	4	950	3	9	0	220	220	1028	0	0	10	10	10	0	174	11	4180	32	
3413	30000	15	4	925	3	9	0	1001	214	0	214	0	10	10	10	0	173	3	4070	32	
3414	30000	16	4	950	3	9	0	1028	220	0	220	0	10	10	10	0	173	7	4180	32	
3415	30000	16	4	970	3	4	0	634	634	0	2209	613	10	10	10	0	170	3	11650	16	
3416	30000	16	4	970	3	4	0	613	634	634	2209	0	10	10	10	0	171	1	11650	16	
3417	30000	15	4	925	3	4	0	1404	624	624	624	624	10	10	10	0	172	1	11110	16	
3418	30000	12	4	900	3	4	0	607	607	607	607	1366	10	10	10	0	171	2	10810	16	
3419	30000	16	4	970	3	4	0	634	634	0	613	2209	10	10	10	0	171	3	11650	16	
3420	30000	14	4	925	3	4	0	624	624	624	1404	624	10	10	10	0	172	2	11110	16	
3421	30000	9	3	600	3	4	0	216	216	486	216	216	10	10	10	0	172	3	3840	999	
3422	30000	8	3	600	3	4	0	216	486	216	216	216	10	10	10	0	172	4	3840	999	
3423	30000	16	4	950	3	4	0	2805	0	0	601	601	10	10	10	0	173	1	11410	16	
3424	30000	11	4	900	3	4	0	607	1366	607	607	607	10	10	10	0	172	5	10810	16	
3425	30000	13	4	900	3	4	0	607	607	607	1366	607	10	10	10	0	171	4	10810	16	
3426	30000	16	4	970	3	4	0	0	613	634	634	2209	10	10	10	0	172	6	11650	16	
3427	30000	10	3	600	3	9	0	0	346	0	74	74	10	10	10	0	170	5	1410	999	
3428	30000	10	3	600	3	9	0	0	346	0	74	74	10	10	10	0	170	6	1410	999	
3429	30000	9	3	600	3	9	0	74	0	0	74	346	10	10	10	0	171	9	1410	999	
3430	30000	9	3	600	3	9	0	74	0	0	74	346	10	10	10	0	171	8	1410	999	
3431	30000	9	3	600	3	9	0	74	0	0	74	346	10	10	10	0	171	7	1410	999	
3432	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3433	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3434	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3435	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3436	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3437	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3438	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3439	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3440	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3441	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3442	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3443	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3444	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3445	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3446	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3447	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3448	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3449	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3450	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3451	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3452	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3453	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3454	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3455	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3456	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3457	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3458	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3459	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3460	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3461	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3462	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3463	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3464	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3465	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3466	30000	1	1	200	1	1	0	0	0	0	0	0	10	10	10	0				999	
3467	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3468	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3469	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3470	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3471	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3472	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3473	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3474	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3475	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3476	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3477	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3478	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3479	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3480	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3481	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3482	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3483	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3484	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3485	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3486	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3487	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3488	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3489	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3490	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3491	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3492	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3493	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3494	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3495	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3496	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3497	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3498	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3499	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3500	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3501	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3502	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3503	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3504	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3505	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3506	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3507	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3508	30000	1	1	200	1	6	0	0	0	0	0	0	10	10	10	0				999	
3509	30000	1	1	200	1	8	0	0	0	0	0	0	10	10	10	0				999	
3510	30000	1	1	200	1	7	0	0	0	0	0	0	10	10	10	0				999	
3511	30000	1	1	200	1	5	0	0	0	0	0	0	10	10	10	0				999	
3512	30000	1	4	800	2	17	0	120	120	120	120	270	10	10	10	0				1	
3513	30000	1	3	600	2	17	0	48	48	48	48	108	10	10	10	0				1	
3514	30000	1	3	600	2	17	0	48	48	48	48	108	10	10	10	0				1	
3515	30000	1	3	600	2	17	0	48	48	48	48	108	10	10	10	0				1	
3516	30000	1	4	800	2	17	0	120	120	120	120	270	10	10	10	0				1	
3517	30000	1	1	200	2	17	0	4	4	4	4	10	10	10	10	0				1	
3518	30000	1	4	800	2	17	0	120	120	120	120	270	10	10	10	0				1	
3519	30000	1	2	400	2	17	0	19	19	19	19	43	10	10	10	0				1	
3520	30000	1	4	880	4	12	0	8	8	8	8	8	10	10	10	0				1	
3521	30000	1	4	880	4	12	0	8	8	8	8	8	10	10	10	0				1	
3522	30000	10	3	600	1	12	0	12	12	12	12	12	10	10	10	0	161	14	170	999	
3523	30000	1	4	880	2	6	0	1029	1029	2316	1029	1029	10	10	10	0	179	3	0	15	
3524	30000	10	4	900	2	6	0	1020	0	987	3553	1020	10	10	10	0	167	4	18750	15	
3525	30000	16	4	950	3	8	0	2582	2582	2582	2582	2582	10	10	10	0	170	4	36790	8	
3526	30000	10	3	600	3	11	0	0	0	0	0	0	10	10	10	0	175	12	850	999	
3527	30000	12	4	900	2	7	0	261	261	0	911	253	10	10	10	0	169	4	4800	48	
3528	30000	1	4	880	2	7	0	0	255	891	247	255	10	10	10	0	177	6	0	48	
3529	30000	11	3	600	1	7	0	30	30	30	30	30	10	10	10	0	162	11	420	999	
3530	30000	1	3	600	2	15	0	45	45	0	210	0	10	10	10	0	177	11	0	999	
3531	30000	16	4	950	3	6	0	570	570	570	570	1282	10	10	10	0	174	2	10140	24	
3532	30000	13	4	900	3	6	0	540	1215	540	540	540	10	10	10	0	175	1	9610	24	
3533	30000	12	4	900	3	6	0	540	540	1215	540	540	10	10	10	0	175	2	9610	24	
3534	30000	16	4	950	3	6	0	1282	570	570	570	570	10	10	10	0	174	3	10140	24	
3535	30000	14	4	925	3	6	0	555	555	1248	555	555	10	10	10	0	174	17	9880	24	
3536	30000	1	4	880	2	10	0	396	891	396	396	396	10	10	10	0	177	7	0	24	
3537	30000	7	3	600	2	11	0	96	96	96	216	96	10	10	10	0	166	7	1700	999	
3538	30000	9	3	600	2	11	0	96	96	96	216	96	10	10	10	0	166	8	1700	999	
3539	30000	12	3	600	2	11	0	96	96	96	216	96	10	10	10	0	166	9	1700	999	
3540	30000	16	4	950	2	11	0	641	285	285	285	285	10	10	10	0	166	10	5070	36	
3541	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3542	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3543	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3544	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3545	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3546	30000	1	1	200	5	4	0	0	0	0	0	0	10	10	10	0				999	
3547	30000	1	1	200	5	6	0	0	0	0	0	0	10	10	10	0				999	
3548	30000	1	1	200	5	4	0	0	0	0	0	0	10	10	10	0				999	
3549	30000	1	1	200	5	2	0	0	0	0	0	0	10	10	10	0				999	
3550	30000	1	1	200	5	2	0	0	0	0	0	0	10	10	10	0				999	
3551	30000	1	1	200	5	2	0	0	0	0	0	0	10	10	10	0				999	
3552	30000	1	1	200	5	2	0	0	0	0	0	0	10	10	10	0				999	
3553	30000	1	1	200	5	1	0	0	0	0	0	0	10	10	10	0				999	
3554	30000	1	1	200	5	1	0	0	0	0	0	0	10	10	10	0				999	
3555	30000	1	1	200	5	1	0	0	0	0	0	0	10	10	10	0				999	
3556	30000	1	1	200	5	1	0	0	0	0	0	0	10	10	10	0				999	
3557	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3558	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3559	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3560	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3561	30000	1	1	200	5	9	0	0	0	0	0	0	10	10	10	0				999	
3562	30000	1	1	200	5	9	0	0	0	0	0	0	10	10	10	0				999	
3563	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3564	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3565	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3566	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3567	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
3568	30000	1	1	200	5	10	0	0	0	0	0	0	10	10	10	0				999	
