id,name,icon,category,quality,school,primaryAttribute,score,vitality,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,haste,hit,strain,surplus,huajing,threat,effectId,embed,strengthen,setId,representId,deprecated
53682,靖平九州·思夜囊,799,secondaryWeapon,4000,苍云,agility,4320,864,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53683,靖平九州·鹤顶囊,799,secondaryWeapon,4000,长歌,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D07,6,NULL,NULL,0
53684,靖平九州·命驾囊,799,secondaryWeapon,4000,长歌,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,701,0,0,0,0,0,0,374,0,NULL,1D07,6,NULL,NULL,0
53685,靖平九州·游岳囊,799,secondaryWeapon,4000,霸刀,strength,4320,864,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53686,靖平九州·漠虚囊,799,secondaryWeapon,4000,蓬莱,agility,4320,864,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53687,靖平九州·秋落囊,799,secondaryWeapon,4000,凌雪,agility,4320,864,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53688,靖平九州·鹤顶囊,799,secondaryWeapon,4000,衍天,magic,4320,864,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D23,6,NULL,NULL,0
53689,靖平九州·住世禅杖,6532,primaryWeapon,4000,少林,spunk,8640,1962,0,0,0,335,0,0,1054,702,27,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D12D19,6,NULL,NULL,0
53690,靖平九州·帝乡笔,6535,primaryWeapon,4000,万花,spunk,8640,1962,0,0,0,335,0,0,310,207,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D13D16,6,NULL,NULL,0
53691,靖平九州·暗天笔,6535,primaryWeapon,4000,万花,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,0,2172,0,0,0,0,0,0,0,747,0,NULL,3D00D41D55,6,NULL,NULL,0
53692,靖平九州·征轩枪,6534,primaryWeapon,4000,天策,strength,8640,1962,0,335,0,0,0,0,1054,702,27,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53693,靖平九州·倚望剑,6527,primaryWeapon,4000,纯阳,spirit,8640,1962,335,0,0,0,0,0,403,269,21,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D13D16,6,NULL,NULL,0
53694,靖平九州·霜飞剑,6527,primaryWeapon,4000,纯阳,agility,8640,1962,0,0,335,0,0,0,806,537,21,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53695,靖平九州·晚思双剑,6530,primaryWeapon,4000,七秀,spirit,8640,1962,335,0,0,0,0,0,403,269,21,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D14D15,6,NULL,NULL,0
53696,靖平九州·暮白双剑,6530,primaryWeapon,4000,七秀,spirit,8640,1962,335,0,0,0,0,0,403,269,21,0,0,0,0,0,420,0,2172,0,0,0,0,0,0,0,747,0,NULL,3D00D41D55,6,NULL,NULL,0
53697,靖平九州·凌霜笛,6536,primaryWeapon,4000,五毒,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D28D22,6,NULL,NULL,0
53698,靖平九州·九曲笛,6536,primaryWeapon,4000,五毒,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,0,2172,0,0,0,0,0,0,0,747,0,NULL,3D00D41D55,6,NULL,NULL,0
53699,靖平九州·趋庭弩,6533,primaryWeapon,4000,唐门,spunk,8640,1962,0,0,0,335,0,0,620,413,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D28D22,6,NULL,NULL,0
53700,靖平九州·露秋弩,6533,primaryWeapon,4000,唐门,strength,8640,1962,0,335,0,0,0,0,620,413,16,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53701,靖平九州·蓟庭轻剑,6531,primaryWeapon,4000,藏剑,agility,8640,1962,0,0,335,0,0,0,806,537,21,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53702,靖平九州·蓟庭重剑,6537,tertiaryWeapon,4000,藏剑,agility,8640,1962,0,0,335,0,0,0,1240,826,32,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53703,靖平九州·燕支棒,6528,primaryWeapon,4000,丐帮,strength,8640,1962,0,335,0,0,0,0,1054,702,27,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53704,靖平九州·海云双刀,6529,primaryWeapon,4000,明教,spunk,8640,1962,0,0,0,335,0,0,620,413,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D32D33,6,NULL,NULL,0
53705,靖平九州·思夜刀,6414,primaryWeapon,4000,苍云,agility,8640,1962,0,0,335,0,0,0,930,620,24,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53706,靖平九州·鹤顶琴,7777,primaryWeapon,4000,长歌,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D14D15,6,NULL,NULL,0
53707,靖平九州·命驾琴,7777,primaryWeapon,4000,长歌,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,0,2172,0,0,0,0,0,0,0,747,0,NULL,3D00D41D55,6,NULL,NULL,0
53708,靖平九州·游岳刀,8828,primaryWeapon,4000,霸刀,strength,8640,1962,0,335,0,0,0,0,930,620,24,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53709,靖平九州·漠虚灵伞,11132,primaryWeapon,4000,蓬莱,agility,8640,1962,0,0,335,0,0,0,930,620,24,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53710,靖平九州·秋落链刃,12657,primaryWeapon,4000,凌雪,agility,8640,1962,0,0,335,0,0,0,930,620,24,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53711,靖平九州·鹤顶琴,13893,primaryWeapon,4000,衍天,magic,8640,1962,0,0,0,335,0,0,620,413,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D13D16,6,NULL,NULL,0
53712,炙锋枭战·奉行囊,799,secondaryWeapon,4000,少林,spunk,4320,864,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D17,6,NULL,NULL,0
53713,炙锋枭战·界闲囊,799,secondaryWeapon,4000,万花,spunk,4320,864,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D23,6,NULL,NULL,0
53714,炙锋枭战·樽酒囊,799,secondaryWeapon,4000,万花,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,701,0,0,0,0,0,0,374,0,NULL,1D23,6,NULL,NULL,0
53715,炙锋枭战·渐遥囊,799,secondaryWeapon,4000,天策,strength,4320,864,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53716,炙锋枭战·宵长囊,799,secondaryWeapon,4000,纯阳,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D23,6,NULL,NULL,0
53717,炙锋枭战·明寒囊,799,secondaryWeapon,4000,纯阳,agility,4320,864,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53718,炙锋枭战·日微囊,799,secondaryWeapon,4000,七秀,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D07,6,NULL,NULL,0
53719,炙锋枭战·雨愁囊,799,secondaryWeapon,4000,七秀,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,701,0,0,0,0,0,0,374,0,NULL,1D07,6,NULL,NULL,0
53720,炙锋枭战·行南囊,799,secondaryWeapon,4000,五毒,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D29,6,NULL,NULL,0
53721,炙锋枭战·幽燕囊,799,secondaryWeapon,4000,五毒,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,701,0,0,0,0,0,0,374,0,NULL,1D29,6,NULL,NULL,0
53722,炙锋枭战·旷望囊,799,secondaryWeapon,4000,唐门,spunk,4320,864,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53723,炙锋枭战·落梅囊,799,secondaryWeapon,4000,唐门,strength,4320,864,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53724,炙锋枭战·闻灯囊,799,secondaryWeapon,4000,藏剑,agility,4320,864,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53725,炙锋枭战·天归囊,799,secondaryWeapon,4000,丐帮,strength,4320,864,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53726,炙锋枭战·桐叶囊,799,secondaryWeapon,4000,明教,spunk,4320,864,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D35,6,NULL,NULL,0
53727,炙锋枭战·秦关囊,799,secondaryWeapon,4000,苍云,agility,4320,864,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53728,炙锋枭战·绕池囊,799,secondaryWeapon,4000,长歌,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D07,6,NULL,NULL,0
53729,炙锋枭战·顾影囊,799,secondaryWeapon,4000,长歌,spirit,4320,864,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565,701,0,0,0,0,0,0,374,0,NULL,1D07,6,NULL,NULL,0
53730,炙锋枭战·遥山囊,799,secondaryWeapon,4000,霸刀,strength,4320,864,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53731,炙锋枭战·碧虚囊,799,secondaryWeapon,4000,蓬莱,agility,4320,864,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53732,炙锋枭战·星映囊,799,secondaryWeapon,4000,凌雪,agility,4320,864,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,272,0,841,0,0,0,0,0,0,374,0,NULL,1D06,6,NULL,NULL,0
53733,炙锋枭战·绕池囊,799,secondaryWeapon,4000,衍天,magic,4320,864,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,326,0,841,0,0,0,0,0,0,374,0,NULL,1D23,6,NULL,NULL,0
53734,炙锋枭战·奉行禅杖,6521,primaryWeapon,4000,少林,spunk,8640,1962,0,0,0,335,0,0,1054,702,27,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D12D19,6,NULL,NULL,0
53735,炙锋枭战·界闲笔,6524,primaryWeapon,4000,万花,spunk,8640,1962,0,0,0,335,0,0,310,207,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D13D16,6,NULL,NULL,0
53736,炙锋枭战·樽酒笔,6524,primaryWeapon,4000,万花,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,0,2172,0,0,0,0,0,0,0,747,0,NULL,3D00D41D55,6,NULL,NULL,0
53737,炙锋枭战·渐遥枪,6523,primaryWeapon,4000,天策,strength,8640,1962,0,335,0,0,0,0,1054,702,27,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53738,炙锋枭战·宵长剑,6516,primaryWeapon,4000,纯阳,spirit,8640,1962,335,0,0,0,0,0,403,269,21,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D13D16,6,NULL,NULL,0
53739,炙锋枭战·明寒剑,6516,primaryWeapon,4000,纯阳,agility,8640,1962,0,0,335,0,0,0,806,537,21,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53740,炙锋枭战·日微双剑,6519,primaryWeapon,4000,七秀,spirit,8640,1962,335,0,0,0,0,0,403,269,21,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D14D15,6,NULL,NULL,0
53741,炙锋枭战·雨愁双剑,6519,primaryWeapon,4000,七秀,spirit,8640,1962,335,0,0,0,0,0,403,269,21,0,0,0,0,0,420,0,2172,0,0,0,0,0,0,0,747,0,NULL,3D00D41D55,6,NULL,NULL,0
53742,炙锋枭战·行南笛,6525,primaryWeapon,4000,五毒,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D28D22,6,NULL,NULL,0
53743,炙锋枭战·幽燕笛,6525,primaryWeapon,4000,五毒,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,0,2172,0,0,0,0,0,0,0,747,0,NULL,3D00D41D55,6,NULL,NULL,0
53744,炙锋枭战·旷望弩,6522,primaryWeapon,4000,唐门,spunk,8640,1962,0,0,0,335,0,0,620,413,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D28D22,6,NULL,NULL,0
53745,炙锋枭战·落梅弩,6522,primaryWeapon,4000,唐门,strength,8640,1962,0,335,0,0,0,0,620,413,16,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53746,炙锋枭战·闻灯轻剑,6520,primaryWeapon,4000,藏剑,agility,8640,1962,0,0,335,0,0,0,806,537,21,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53747,炙锋枭战·闻灯重剑,6526,tertiaryWeapon,4000,藏剑,agility,8640,1962,0,0,335,0,0,0,1240,826,32,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53748,炙锋枭战·天归棒,6517,primaryWeapon,4000,丐帮,strength,8640,1962,0,335,0,0,0,0,1054,702,27,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53749,炙锋枭战·桐叶双刀,6518,primaryWeapon,4000,明教,spunk,8640,1962,0,0,0,335,0,0,620,413,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D32D33,6,NULL,NULL,0
53750,炙锋枭战·秦关刀,6414,primaryWeapon,4000,苍云,agility,8640,1962,0,0,335,0,0,0,930,620,24,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53751,炙锋枭战·绕池琴,7774,primaryWeapon,4000,长歌,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D14D15,6,NULL,NULL,0
53752,炙锋枭战·顾影琴,7774,primaryWeapon,4000,长歌,spirit,8640,1962,335,0,0,0,0,0,310,207,16,0,0,0,0,0,420,0,2172,0,0,0,0,0,0,0,747,0,NULL,3D00D41D55,6,NULL,NULL,0
53753,炙锋枭战·遥山刀,8826,primaryWeapon,4000,霸刀,strength,8640,1962,0,335,0,0,0,0,930,620,24,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53754,炙锋枭战·碧虚灵伞,11396,primaryWeapon,4000,蓬莱,agility,8640,1962,0,0,335,0,0,0,930,620,24,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53755,炙锋枭战·星映链刃,12368,primaryWeapon,4000,凌雪,agility,8640,1962,0,0,335,0,0,0,930,620,24,0,0,0,0,0,420,1465,0,0,0,0,0,0,0,0,747,0,NULL,3D55D18D08,6,NULL,NULL,0
53756,炙锋枭战·绕池琴,13893,primaryWeapon,4000,衍天,magic,8640,1962,0,0,0,335,0,0,620,413,16,0,0,0,0,0,420,1758,0,0,0,0,0,0,0,0,747,0,NULL,3D55D13D16,6,NULL,NULL,0
53757,江天万古·逝川囊,800,secondaryWeapon,4250,少林,spunk,4590,918,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,893,0,0,0,0,397,0,NULL,1D01,6,NULL,NULL,0
53758,江天万古·拂叶囊,800,secondaryWeapon,4250,万花,spunk,4590,918,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,893,0,0,0,397,0,NULL,1D03,6,NULL,NULL,0
53759,江天万古·烟波囊,800,secondaryWeapon,4250,万花,spirit,4590,918,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,745,0,0,0,397,0,NULL,1D23,6,NULL,NULL,0
53760,江天万古·去疾囊,800,secondaryWeapon,4250,天策,strength,4590,918,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D02,6,NULL,NULL,0
53761,江天万古·入凡囊,800,secondaryWeapon,4250,纯阳,spirit,4590,918,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,893,0,0,0,0,397,0,NULL,1D00,6,NULL,NULL,0
53762,江天万古·洪炉囊,800,secondaryWeapon,4250,纯阳,agility,4590,918,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D04,6,NULL,NULL,0
53763,江天万古·斩朱囊,800,secondaryWeapon,4250,七秀,spirit,4590,918,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,893,0,0,0,397,0,NULL,1D03,6,NULL,NULL,0
53764,江天万古·抛年囊,800,secondaryWeapon,4250,七秀,spirit,4590,918,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,745,0,0,0,397,0,NULL,1D07,6,NULL,NULL,0
53765,江天万古·迷迭囊,800,secondaryWeapon,4250,五毒,spirit,4590,918,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,893,0,0,0,397,0,NULL,1D03,6,NULL,NULL,0
53766,江天万古·牵心囊,800,secondaryWeapon,4250,五毒,spirit,4590,918,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,745,0,0,0,397,0,NULL,1D29,6,NULL,NULL,0
53767,江天万古·问影囊,800,secondaryWeapon,4250,唐门,spunk,4590,918,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,893,0,0,0,0,397,0,NULL,1D01,6,NULL,NULL,0
53768,江天万古·晓色囊,800,secondaryWeapon,4250,唐门,strength,4590,918,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D02,6,NULL,NULL,0
53769,江天万古·洗锋囊,800,secondaryWeapon,4250,藏剑,agility,4590,918,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D04,6,NULL,NULL,0
53770,江天万古·闲眺囊,800,secondaryWeapon,4250,丐帮,strength,4590,918,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D02,6,NULL,NULL,0
53771,江天万古·孤曲囊,800,secondaryWeapon,4250,明教,spunk,4590,918,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,893,0,0,0,0,397,0,NULL,1D01,6,NULL,NULL,0
53772,江天万古·吊临囊,800,secondaryWeapon,4250,苍云,agility,4590,918,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D04,6,NULL,NULL,0
53773,江天万古·护国囊,800,secondaryWeapon,4250,长歌,spirit,4590,918,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,893,0,0,0,397,0,NULL,1D03,6,NULL,NULL,0
53774,江天万古·问归囊,800,secondaryWeapon,4250,长歌,spirit,4590,918,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,0,0,0,745,0,0,0,397,0,NULL,1D07,6,NULL,NULL,0
53775,江天万古·饮仇囊,800,secondaryWeapon,4250,霸刀,strength,4590,918,0,178,0,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D02,6,NULL,NULL,0
53776,江天万古·寻故囊,800,secondaryWeapon,4250,蓬莱,agility,4590,918,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D04,6,NULL,NULL,0
53777,江天万古·行隐囊,800,secondaryWeapon,4250,凌雪,agility,4590,918,0,0,178,0,0,0,0,0,0,0,0,0,0,0,0,289,0,0,0,893,0,0,0,0,397,0,NULL,1D04,6,NULL,NULL,0
53778,江天万古·护国囊,800,secondaryWeapon,4250,衍天,magic,4590,918,0,0,0,178,0,0,0,0,0,0,0,0,0,0,0,347,0,0,0,0,893,0,0,0,397,0,NULL,1D03,6,NULL,NULL,0
53779,江天万古·逝川杖,12947,primaryWeapon,4250,少林,spunk,9180,1836,0,0,0,356,0,0,1120,746,27,0,0,0,0,0,0,1655,0,0,0,1787,0,0,0,0,794,0,NULL,3D01D03D52,6,NULL,NULL,0
53780,江天万古·拂叶笔,12952,primaryWeapon,4250,万花,spunk,9180,1836,0,0,0,356,0,0,329,220,16,0,0,0,0,0,0,1655,0,0,0,1787,0,0,0,0,794,0,NULL,3D01D03D52,6,NULL,NULL,0
53781,江天万古·烟波笔,12952,primaryWeapon,4250,万花,spirit,9180,1836,356,0,0,0,0,0,329,220,16,0,0,0,0,0,0,0,2788,0,0,0,0,0,0,0,794,0,NULL,3D39D00D52,6,NULL,NULL,0
53782,江天万古·去疾枪,12948,primaryWeapon,4250,天策,strength,9180,1836,0,356,0,0,0,0,1120,746,27,0,0,0,0,0,0,1379,0,0,0,1787,0,0,0,0,794,0,NULL,3D02D03D52,6,NULL,NULL,0
53783,江天万古·入凡剑,12949,primaryWeapon,4250,纯阳,spirit,9180,1836,356,0,0,0,0,0,428,285,21,0,0,0,0,0,0,1655,0,0,0,1787,0,0,0,0,794,0,NULL,3D00D03D52,6,NULL,NULL,0
53784,江天万古·洪炉剑,12949,primaryWeapon,4250,纯阳,agility,9180,1836,0,0,356,0,0,0,856,571,21,0,0,0,0,0,0,1379,0,0,0,1787,0,0,0,0,794,0,NULL,3D04D03D52,6,NULL,NULL,0
53785,江天万古·斩朱双剑,12951,primaryWeapon,4250,七秀,spirit,9180,1836,356,0,0,0,0,0,428,285,21,0,0,0,0,0,0,1655,0,0,0,1787,0,0,0,0,794,0,NULL,3D00D03D52,6,NULL,NULL,0
53786,江天万古·抛年双剑,12951,primaryWeapon,4250,七秀,spirit,9180,1836,356,0,0,0,0,0,428,285,21,0,0,0,0,0,0,0,2788,0,0,0,0,0,0,0,794,0,NULL,3D39D00D52,6,NULL,NULL,0
53787,江天万古·迷迭笛,12954,primaryWeapon,4250,五毒,spirit,9180,1836,356,0,0,0,0,0,329,220,16,0,0,0,0,0,0,1655,0,0,0,1787,0,0,0,0,794,0,NULL,3D00D03D52,6,NULL,NULL,0
53788,江天万古·牵心笛,12954,primaryWeapon,4250,五毒,spirit,9180,1836,356,0,0,0,0,0,329,220,16,0,0,0,0,0,0,0,2788,0,0,0,0,0,0,0,794,0,NULL,3D39D00D52,6,NULL,NULL,0
53789,江天万古·问影匣,12955,primaryWeapon,4250,唐门,spunk,9180,1836,0,0,0,356,0,0,659,439,16,0,0,0,0,0,0,1655,0,0,0,1787,0,0,0,0,794,0,NULL,3D01D03D52,6,NULL,NULL,0
53790,江天万古·晓色匣,12955,primaryWeapon,4250,唐门,strength,9180,1836,0,356,0,0,0,0,659,439,16,0,0,0,0,0,0,1379,0,0,0,1787,0,0,0,0,794,0,NULL,3D02D03D52,6,NULL,NULL,0
53791,江天万古·洗锋轻剑,12950,primaryWeapon,4250,藏剑,agility,9180,1836,0,0,356,0,0,0,856,571,21,0,0,0,0,0,0,1379,0,0,0,1787,0,0,0,0,794,0,NULL,3D04D03D52,6,NULL,NULL,0
53792,江天万古·洗锋重剑,12953,tertiaryWeapon,4250,藏剑,agility,9180,1836,0,0,356,0,0,0,1317,878,32,0,0,0,0,0,0,1379,0,0,0,1787,0,0,0,0,794,0,NULL,3D04D03D52,6,NULL,NULL,0
53793,江天万古·闲眺棒,12957,primaryWeapon,4250,丐帮,strength,9180,1836,0,356,0,0,0,0,1120,746,27,0,0,0,0,0,0,1379,0,0,0,1787,0,0,0,0,794,0,NULL,3D02D03D52,6,NULL,NULL,0
53794,江天万古·孤曲双刀,12956,primaryWeapon,4250,明教,spunk,9180,1836,0,0,0,356,0,0,659,439,16,0,0,0,0,0,0,1655,0,0,0,1787,0,0,0,0,794,0,NULL,3D01D03D52,6,NULL,NULL,0
53795,江天万古·吊临盾刀,12958,primaryWeapon,4250,苍云,agility,9180,1836,0,0,356,0,0,0,988,659,24,0,0,0,0,0,0,1379,0,0,0,1787,0,0,0,0,794,0,NULL,3D04D03D52,6,NULL,NULL,0
53796,江天万古·护国琴,12959,primaryWeapon,4250,长歌,spirit,9180,1836,356,0,0,0,0,0,329,220,16,0,0,0,0,0,0,1655,0,0,0,1787,0,0,0,0,794,0,NULL,3D00D03D52,6,NULL,NULL,0
53797,江天万古·问归琴,12959,primaryWeapon,4250,长歌,spirit,9180,1836,356,0,0,0,0,0,329,220,16,0,0,0,0,0,0,0,2788,0,0,0,0,0,0,0,794,0,NULL,3D39D00D52,6,NULL,NULL,0
