kungfu,index,name,description,icon,version,effectId
隐龙诀,2,雪覆,“金戈回澜”成功命中目标使自身回复10%内力值。,12411,1.0.0.3931,
隐龙诀,3,云翳,自身朝“血覆黄泉”链接的目标移动时，移动速度提高30%。,12419,1.0.0.3931,
隐龙诀,3,沥血,“骤雨寒江”成功控制目标使“铁马冰河”调息时间降低5秒。,12421,1.0.0.3931,
隐龙诀,3,归鸿,“寂洪荒”不再作用于单一目标，对自身前方12尺的矩形范围内最多6个目标造成伤害。,12418,1.0.0.3931,
隐龙诀,3,折意,“崔嵬鬼步”不再追踪目标，自身移动速度提高40%，会心效果提高15%。,12397,1.0.0.3931,
隐龙诀,4,风骨,“寂洪荒”具有3层充能。,12381,1.0.0.3931,
隐龙诀,4,长恨,“铁马冰河”若成功控制目标使目标受控期间受到的伤害提高20%。,12383,1.0.0.3931,
隐龙诀,4,兵戈,施展“血覆黄泉”，下一个“金戈回澜”使目标眩晕3秒。,12399,1.0.0.3931,
隐龙诀,4,燕歌,“血覆黄泉”若命中正在运功的目标，打断运功，使其2秒内无法运功，并使本次链接的持续时间延长2秒。,12380,1.0.0.3931,
隐龙诀,5,重霄,“星垂平野”每段伤害递增15%，第三段命中链接的目标，减少“血覆黄泉”5秒调息时间。,12416,1.0.0.3931,
隐龙诀,5,北阙,“血覆黄泉”锁链提前解除后将返还等同于其剩余时长的调息时间。,12386,1.0.0.3931,
隐龙诀,5,周慎,“斩无常”持续时间提高2秒，每成功格挡敌方远程弹道技能，降低2秒的调息时间，最多生效10次。,12094,1.0.0.3931,
隐龙诀,5,嵬崖,链接目标时，自身免疫控制（被拉除外）。,12392,1.0.0.3931,
隐龙诀,6,渊岳,“寂洪荒”伤害提高20%，需要1.5秒运功，命中6到12尺目标时使得目标每3秒受到25点外功伤害，持续3秒，可叠加3层。,12385,1.0.0.3931,
隐龙诀,6,荒云,被“血覆黄泉”链接的目标，每秒受到外功伤害，且自身每秒恢复1%气血。,12382,1.0.0.3931,
隐龙诀,6,天堑,锁链解除时，自身免疫控制效果（击退和被拉除外），持续4秒。,12387,1.0.0.3931,
隐龙诀,6,鸣剑,“血覆黄泉”治疗转移效果提高至50%。,12417,1.0.0.3931,
隐龙诀,7,玄肃,“乱天狼”命中静止目标伤害提高15%，且降低“寂洪荒”2秒调息时间。,12390,1.0.0.3931,
隐龙诀,7,殷炽,“斩无常”可移动释放，降低伤害和格挡远程弹道技能的效果可以对自身6尺范围内的小队成员生效。,12391,1.0.0.3931,
隐龙诀,7,磐石,当周围30尺敌对玩家人数超过6人时，释放“十方玄机”返还60%的调息时间。,12096,1.0.0.3931,
隐龙诀,7,龙胄,“铁马冰河”若成功控制目标，会在目标脚下生成“血海冰暴”，每0.5秒对4尺范围内最多6个目标造成伤害，持续2秒。,12393,1.0.0.3931,
隐龙诀,8,王师,身法和移动速度提高10%。,12394,1.0.0.3931,
隐龙诀,8,无间狱,施展后，5秒内自身施展“血覆黄泉”不再受到本身调息时间限制，若期间进入双链状态，则立即“修罗”附体，对10尺180°范围发起三段挥砍，对最多6个目标造成外功伤害，期间蓄力旋转一次链刃击退自身周围10尺最多6个目标造成外功伤害，持续10秒。修罗会汲取造成伤害的30%恢复自身气血值。双链状态结束时“修罗”散去。,13524,1.0.0.3931,
隐龙诀,8,碧落,“十方玄机”调息时间降低5秒，若成功施展，解除自身控制效果，持续时间提高2秒。,12396,1.0.0.3931,
隐龙诀,8,承命,“骤雨寒江”对目标造成100%武器伤害外加外功伤害，若目标被自身链接且目标血量低于50%，则附带额外50%伤害。,12414,1.0.0.3931,
隐龙诀,8,渊秘,“十方玄机”可无须目标施展，随机伪装为30尺内一个侠士目标，并卸除自身阴性、阳性、混元、毒性、点穴不利气劲各一个。,12401,1.0.0.3931,
隐龙诀,9,百节,“寂洪荒”成功命中目标后，使自身“隐雷鞭”套路招式伤害提高5%，效果可叠加，最多3层，持续5秒。,12406,1.0.0.3931,
隐龙诀,9,昊空,“血覆黄泉”链接玩家期间，会每秒使目标玩家降低2%的内外功基础攻击力，自身提高2%的内外功基础攻击力，效果持续10秒，最多叠加8层。,12379,1.0.0.3931,
隐龙诀,9,层楹,对敌方玩家施展“血覆黄泉”，链接持续过程中，受到伤害的15%转移至目标，且每4秒从自身转移一个减益效果至目标。,12412,1.0.0.3931,
隐龙诀,9,飞琼,“铁马冰河”成功甩开目标后使得自身下一个“乱天狼”伤害提高10%，并有20%几率重置“铁马冰河”调息时间。,12398,1.0.0.3931,
隐龙诀,9,疾霆,“孤风飒踏”二段变为骑上一只黑豹向前冲刺，持续3秒，结束后对落地6尺范围最多6个目标造成一次外功伤害。,14096,1.0.0.3931,
隐龙诀,10,横云意,链接目标时可以施展，將锁链绷紧，使10尺内被链接的目标和自身均无法离开对方超过10尺，锁链解除后效果消失。 控制期间可以施展“日月吴钩”，并可强制拖拽目标以维持链接的10尺距离。同一个目标最多只能和2个玩家建立“横云意”限制关系。,14100,1.0.0.3931,
隐龙诀,10,闻鹤,施展“崔嵬鬼步”，招式的持续时间增加2秒，自身被命中几率降低60%。,12404,1.0.0.3931,
隐龙诀,10,焚生,施展“隐风雷”将蓄力1秒，伤害提高110%，自身免疫控制，持续3秒。,12388,1.0.0.3931,
隐龙诀,10,忘断,施展“日月吴钩”使自身提高10%基础外功攻击力，持续10秒。,12402,1.0.0.3931,
隐龙诀,10,泣血,施展“骤雨寒江”在目标脚下生成一朵彼岸花，彼岸花将会每0.5秒对8尺范围最多6个目标造成外功伤害，并汲取目标的生命值作为养分。6秒后彼岸花绽放，对8尺范围的目标最多6个目标造成最多外功伤害。期间彼岸花汲取的生命值越多，该次伤害值越高，玩家目标受到的伤害将会被平摊。,14099,1.0.0.3931,
隐龙诀,11,凭临,“铁马冰河”调息时间降低2秒，使目标被甩至区域6尺范围内的最多5个额外敌方单位也一并受到击倒和伤害效果。,12407,1.0.0.3931,
隐龙诀,11,离楼,对敌方玩家施展“血覆黄泉”，链接持续过程中，每4秒从目标转移一个阴性或阳性或混元性或毒性增益效果至自身。同一目标4秒内只能被转移一次。,12408,1.0.0.3931,
隐龙诀,11,徵逐,施展“幽冥窥月”后，自身招式无视目标40%外功防御等级并降低50%威胁值，持续10秒。,12409,1.0.0.3931,
隐龙诀,11,劫烬,“日月吴钩”变为2层充能技能，充能时间16秒，并使下一个伤害技能会心几率提高50%。,12410,1.0.0.3931,
隐龙诀,11,遗恨,单链时施展“乱天狼”返还3秒调息时间，同一目标被单链状态“乱天狼”命中5次额外造成外功伤害。,14098,1.0.0.3931,
隐龙诀,12,青璧,“金戈回澜”会心几率提高10%，若会心则返还3秒调息时间。,12405,1.0.0.3931,
隐龙诀,12,疑战,“孤风飒踏”调息时间降低5秒，施展距离提高5尺，施展一段自身免疫控制效果（击退和被拉除外），持续3秒，并可直接施展二段技能，能对目标区域6尺范围最多6个目标造成击飞效果。,12413,1.0.0.3931,
隐龙诀,12,长夜,施展“十方玄机”，返还“血覆黄泉”10秒调息时间。,12653,1.0.0.3931,
隐龙诀,12,青山共我,"单持或双持姿态可施展，用链刃划开一道横向15尺的“山河渊隙”，持续10秒。每0.5秒使“山河渊隙”周围4尺范围的的最多6个目标移动速度降低40%，持续6秒，并造成外功伤害，同时，""山河渊隙”每2秒附带“风雷之变”，造成外功伤害，敌方玩家受到“山河渊隙”的伤害将被标记，自身伤害技能命中被标记的玩家将立即重置调息时间。",12415,1.0.0.3931,
隐龙诀,12,修罗暗度,“十方玄机”伪装期间可以施展，延长自身伪装时间3秒，并可根据自身伪装的侠士武学获得施展对应的二段武学技能，每个武学招式拥有独立的调息时间。“十方玄机”伪装期间，根据自身的属性，使得自身的内功攻击力、会心、会效、破防和治疗成效得到一定比例的提升。,12384,1.0.0.3931,
太玄经,1,正夏,“三星临”伤害和疗伤成效提高10%。,14020,1.0.0.3931,
太玄经,1,明心,“三星临”的会心提高10%，会心效果提高10%。,14016,1.0.0.3931,
太玄经,1,天网,“往者定”可对目标周围6尺内额外2个目标生效。,14018,1.0.0.3931,
太玄经,2,望旗,“兵主逆”伤害和疗伤成效提高10%。,14017,1.0.0.3931,
太玄经,2,关锁,“起卦”每次占得“祝由·山艮”后重置“往者定”调息时间。,14024,1.0.0.3931,
太玄经,2,水盈,每次“祝由·水坎”则为目标恢复30%内力最大值。,14163,1.0.0.3931,
太玄经,3,荧入白,卦象持续期间自身无视目标50%内功防御等级。,14031,1.0.0.3931,
太玄经,3,山瘴,目标“祝由·山艮”卦象持续过程中，处于（锁足、定身、眩晕）状态时受到的伤害提高10%,14041,1.0.0.3931,
太玄经,3,连蜷,“踏星行”被命中几率降低至80%，持续时间提高1秒。,14043,1.0.0.3931,
太玄经,3,伏位,“三星临”“兵主逆”“天斗旋”伤害招式命中“局”范围内的玩家目标时，自身额外回复的星运值提高100%,14033,1.0.0.3931,
太玄经,4,重山,卦象“山艮”持续期间，“九字诀”套路伤害招式额外伤害提高至30%。,14040,1.0.0.3931,
太玄经,4,水洊,“祝由·水坎”持续期间目标受到的治疗成效提高40%。,14019,1.0.0.3931,
太玄经,4,龙回首,施展“纵横三才”后，立刻重置“鬼星开穴”招式调息时间。,14023,1.0.0.3931,
太玄经,4,神皆寂,打断目标运功，对目标造成混元性内功伤害，若目标处于“连局”内，使其封内7秒，目标离开“连局”则封内效果提前消失，若目标不处于“连局”中则封内1秒。,14165,1.0.0.3931,
太玄经,5,顺祝,“兵主逆”每次施展则会延长3秒自身卦象时间，最多延长9秒。,14036,1.0.0.3931,
太玄经,5,罔替,“天斗旋”命中被自身“往者定”定身中的目标，立刻返还“天斗旋”5秒调息时间。,14162,1.0.0.3931,
太玄经,5,地遁,施展“鬼星开穴”引爆“连局”时返还30点星运值。,14047,1.0.0.3931,
太玄经,5,星合,“往者定”定身时间提高2秒，对自身“连局”中目标施展时，立刻触发定身效果。,13874,1.0.0.3931,
太玄经,6,鬼遁,“鬼星开穴”成功引爆“灯魂”则提高自身15%混元内功基础攻击，持续10秒，每成功引爆1个“灯魂”则额外延长10秒。,14046,1.0.0.3931,
太玄经,6,神遁,“奇门飞宫”所形成的“局”持续时间提高20秒，自身处于“连局”时免疫控制效果（被推被拉除外）,14052,1.0.0.3931,
太玄经,6,风遁,施展“鬼星开穴”引爆灯魂，灯魂剩余时间的40%将返还为“奇门飞宫”的调息时间，并在5秒内免疫目标控制（被推被拉除外）,14034,1.0.0.3931,
太玄经,6,天医,“巨门北落”持续时间提高1秒，转换比例提高10%。,14027,1.0.0.3931,
太玄经,7,祝祷,“星运”大于40 点时，自身伤害和治疗效果提高10%。,14030,1.0.0.3931,
太玄经,7,虎遁,施展“鬼星开穴”后，下一个“天斗旋”无需运功，直接释放，效果持续10秒。,14032,1.0.0.3931,
太玄经,7,亘天,“天斗旋”变为3层充能招式。,14161,1.0.0.3931,
太玄经,7,移魂,“斗转星移”时若“灯魂”存在，施展时将由距离目标最近的“灯魂”与目标交换位置。,14056,1.0.0.3931,
太玄经,8,神元,体质和元气提高10%。,14035,1.0.0.3931,
太玄经,8,覆舟,“祝由·水坎”减伤比例提高20%，反弹伤害提高10%。,14021,1.0.0.3931,
太玄经,8,神俱,目标“鸿蒙天禁”效果结束后会随机获得“火离”或“山艮”卦象。,14049,1.0.0.3931,
太玄经,8,虎猖狂,“奇门飞宫”变为3层充能招式。,14026,1.0.0.3931,
太玄经,8,知微,施展“纵横三才”时各个“灯魂”不再共用调息时间，且“纵横三才”调息时间降低4秒。,14058,1.0.0.3931,
太玄经,9,枭神,“天斗旋”命中气血值低于40%的目标，则使自身会心会效提高10%，持续10秒。,14054,1.0.0.3931,
太玄经,9,比扶,“祝由·火离”卦象结束后目标有15%几率再次获得“祝由·火离”效果。,14014,1.0.0.3931,
太玄经,9,器盈,“星运值”上限提高至200点。,14044,1.0.0.3931,
太玄经,9,休囚,“祝由·火离”“祝由·山艮”卦象持续期间，目标受治疗成效降低50%，持续10秒。,14042,1.0.0.3931,
太玄经,9,延年,“斗转星移”与目标交换位置后，自身将获得化解气血最大值30%的护盾，持续6秒。,14038,1.0.0.3931,
太玄经,10,征凶,变卦时，“水坎”卦象必定占得“火离”卦象，“火离”卦象必定占得“山艮”卦象，“山艮”卦象必定占得“火离”卦象。,14055,1.0.0.3931,
太玄经,10,司命,“天人合一”状态后释放的第一个治疗招式会使目标受到的伤害降低60%，持续6秒。,14050,1.0.0.3931,
太玄经,10,天钺,“鸿蒙天禁”可对友方目标使用，并卸除掉“阴性不利效果”“阳性不利效果”“混元不利效果”“毒不利效果”“持续伤害不利效果”各2个。,14022,1.0.0.3931,
太玄经,10,龙马出河,在自身位置，产生“龙马出河”图祥，持续期间8尺内5个友方目标受到的伤害降低30%，且每秒卸除一次被疗伤成效降低的效果，“龙马出河”持续24秒，持续期间可提前被摧毁。,14028,1.0.0.3931,
太玄经,10,华盖,“天人合一”转换比例提高100%，效果期间自身不受打退、打断，不受无法施展内功招式和缴械效果的影响，持续8秒。,14015,1.0.0.3931,
太玄经,11,擎羊,施展“鬼星开穴”时，自身每存在1个“灯魂”则伤害额外提高30%。,14029,1.0.0.3931,
太玄经,11,灵器,“三星临”“兵主逆”“天斗旋”命中“连局”内的目标则触发“灵器”效果，造成混元性内功伤害，若目标处于静止状态，则“灵器”效果伤害提高100%。,14037,1.0.0.3931,
太玄经,11,焚如,“祝由·火离”不再溅射伤害其他目标，但对当前目标伤害提高50%。,14053,1.0.0.3931,
太玄经,11,直符,“斗转星移”调息时间降低10秒，并可对友方侠士目标施展。,14039,1.0.0.3931,
太玄经,11,连断,“变卦”变为2层充能招式，充能时间降低5秒且施展后可立刻重置自身卦象祝由效果。,14025,1.0.0.3931,
太玄经,12,增卜,处于自身“祝由·火离”状态下的敌对目标，每次受到自身“兵主逆”招式攻击，则“祝由·火离”对其伤害提高10%，最多80%。,14048,1.0.0.3931,
