P_ID,uiId,iconID,name,menpai,xinfa,type,quality,score,body,spirit,strength,agility,spunk,basicPhysicsShield,basicMagicShield,damageBase,damageRange,attackSpeed,physicsShield,magicShield,dodge,parryBase,parryValue,toughness,attack,heal,crit,critEffect,overcome,acce,hit,strain,huajing,threat,texiao,xiangqian,strengthen,dropSource
43592,阵营拍卖,10946,沧海悬月·细草衣,0,6,8,2940,5292,1059,219,0,0,0,192,241,0,0,0,0,0,0,0,0,0,0,473,814,0,0,0,0,0,407,0,,2D00D31,6,阵营拍卖
43593,阵营拍卖,10948,吹角弓张·孤泊袖,0,3,6,2940,3704,741,153,0,0,0,135,168,0,0,0,0,0,0,0,0,0,306,0,684,0,0,0,0,0,285,0,,2D00D52,6,阵营拍卖
43594,阵营拍卖,10948,吹角弓张·弃岁袖,0,2,6,2940,3704,741,0,0,0,153,135,168,0,0,0,0,0,0,0,0,0,306,0,684,0,0,0,0,0,285,0,,2D01D52,6,阵营拍卖
43595,阵营拍卖,10948,吹角弓张·天风袖,0,4,6,2940,3704,741,0,153,0,0,168,135,0,0,0,0,0,0,0,0,0,255,0,684,0,0,0,0,0,285,0,,2D02D52,6,阵营拍卖
43596,阵营拍卖,10948,吹角弓张·清淑袖,0,5,6,2940,3704,741,0,0,153,0,168,135,0,0,0,0,0,0,0,0,0,255,0,684,0,0,0,0,0,285,0,,2D04D52,6,阵营拍卖
43597,阵营拍卖,10948,吹角弓张·罗绮袖,0,6,6,2940,3704,741,153,0,0,0,135,168,0,0,0,0,0,0,0,0,0,0,331,570,0,0,0,0,0,285,0,,2D10D52,6,阵营拍卖
43598,阵营拍卖,10947,吹角弓张·孤泊带,0,3,10,2940,3704,741,153,0,0,0,96,120,0,0,0,0,0,0,0,0,0,306,0,0,0,0,684,0,0,285,0,,2D00D52,6,阵营拍卖
43599,阵营拍卖,10947,吹角弓张·弃岁带,0,2,10,2940,3704,741,0,0,0,153,96,120,0,0,0,0,0,0,0,0,0,306,0,0,0,0,684,0,0,285,0,,2D01D52,6,阵营拍卖
43600,阵营拍卖,10947,吹角弓张·天风带,0,4,10,2940,3704,741,0,153,0,0,120,96,0,0,0,0,0,0,0,0,0,255,0,0,0,0,684,0,0,285,0,,2D02D52,6,阵营拍卖
43601,阵营拍卖,10947,吹角弓张·清淑带,0,5,10,2940,3704,741,0,0,153,0,120,96,0,0,0,0,0,0,0,0,0,255,0,0,0,0,684,0,0,285,0,,2D04D52,6,阵营拍卖
43602,阵营拍卖,10947,吹角弓张·罗绮带,0,6,10,2940,3704,741,153,0,0,0,96,120,0,0,0,0,0,0,0,0,0,0,331,0,0,0,570,0,0,285,0,,2D05D52,6,阵营拍卖
43603,阵营拍卖,10949,吹角弓张·孤泊靴,0,3,5,2940,3704,798,153,0,0,0,96,120,0,0,0,0,0,0,0,0,342,306,0,0,0,0,0,0,0,285,0,,2D00D52,6,阵营拍卖
43604,阵营拍卖,10949,吹角弓张·弃岁靴,0,2,5,2940,3704,798,0,0,0,153,96,120,0,0,0,0,0,0,0,0,342,306,0,0,0,0,0,0,0,285,0,,2D01D52,6,阵营拍卖
43605,阵营拍卖,10949,吹角弓张·天风靴,0,4,5,2940,3704,798,0,153,0,0,120,96,0,0,0,0,0,0,0,0,342,255,0,0,0,0,0,0,0,285,0,,2D02D52,6,阵营拍卖
43606,阵营拍卖,10949,吹角弓张·清淑靴,0,5,5,2940,3704,798,0,0,153,0,120,96,0,0,0,0,0,0,0,0,342,255,0,0,0,0,0,0,0,285,0,,2D04D52,6,阵营拍卖
43607,阵营拍卖,10949,吹角弓张·罗绮靴,0,6,5,2940,3704,798,153,0,0,0,96,120,0,0,0,0,0,0,0,0,274,0,368,0,0,0,0,0,0,285,0,,2D41D55,6,阵营拍卖
43608,阵营拍卖,10950,吹角弓张·孤泊裤,0,3,7,2940,5292,1059,219,0,0,0,173,216,0,0,0,0,0,0,0,0,0,437,0,0,0,0,977,0,0,407,0,,2D03D20,6,阵营拍卖
43609,阵营拍卖,10950,吹角弓张·弃岁裤,0,2,7,2940,5292,1059,0,0,0,219,173,216,0,0,0,0,0,0,0,0,0,437,0,0,0,0,977,0,0,407,0,,2D03D36,6,阵营拍卖
43610,阵营拍卖,10950,吹角弓张·天风裤,0,4,7,2940,5292,1059,0,219,0,0,216,173,0,0,0,0,0,0,0,0,0,365,0,0,0,0,977,0,0,407,0,,2D03D09,6,阵营拍卖
43611,阵营拍卖,10950,吹角弓张·清淑裤,0,5,7,2940,5292,1059,0,0,219,0,216,173,0,0,0,0,0,0,0,0,0,365,0,0,0,0,977,0,0,407,0,,2D03D09,6,阵营拍卖
43612,阵营拍卖,10950,吹角弓张·罗绮裤,0,6,7,2940,5292,1059,219,0,0,0,173,216,0,0,0,0,0,0,0,0,0,0,473,0,0,0,814,0,0,407,0,,2D41D52,6,阵营拍卖
43613,阵营拍卖,10945,吹角弓张·孤泊冠,0,3,9,2940,4762,953,197,0,0,0,154,192,0,0,0,0,0,0,0,0,0,394,0,0,0,880,0,0,0,366,0,,2D00D52,6,阵营拍卖
43614,阵营拍卖,10945,吹角弓张·弃岁冠,0,2,9,2940,4762,953,0,0,0,197,154,192,0,0,0,0,0,0,0,0,0,394,0,0,0,880,0,0,0,366,0,,2D01D52,6,阵营拍卖
43615,阵营拍卖,10945,吹角弓张·天风冠,0,4,9,2940,4762,953,0,197,0,0,192,154,0,0,0,0,0,0,0,0,0,328,0,0,0,880,0,0,0,366,0,,2D02D52,6,阵营拍卖
43616,阵营拍卖,10945,吹角弓张·清淑冠,0,5,9,2940,4762,953,0,0,197,0,192,154,0,0,0,0,0,0,0,0,0,328,0,0,0,880,0,0,0,366,0,,2D04D52,6,阵营拍卖
43617,阵营拍卖,10945,吹角弓张·罗绮冠,0,6,9,2940,4762,953,197,0,0,0,154,192,0,0,0,0,0,0,0,0,0,0,780,0,0,0,0,0,0,366,0,,2D52D00,6,阵营拍卖
43618,阵营拍卖,10946,吹角弓张·孤泊衣,0,3,8,2940,5292,1059,219,0,0,0,192,241,0,0,0,0,0,0,0,0,0,437,0,977,0,0,0,0,0,407,0,,2D05D10,6,阵营拍卖
43619,阵营拍卖,10946,吹角弓张·弃岁衣,0,2,8,2940,5292,1059,0,0,0,219,192,241,0,0,0,0,0,0,0,0,0,437,0,977,0,0,0,0,0,407,0,,2D05D37,6,阵营拍卖
43620,阵营拍卖,10946,吹角弓张·天风衣,0,4,8,2940,5292,1059,0,219,0,0,241,192,0,0,0,0,0,0,0,0,0,365,0,977,0,0,0,0,0,407,0,,2D05D06,6,阵营拍卖
43621,阵营拍卖,10946,吹角弓张·清淑衣,0,5,8,2940,5292,1059,0,0,219,0,241,192,0,0,0,0,0,0,0,0,0,365,0,977,0,0,0,0,0,407,0,,2D05D06,6,阵营拍卖
43622,阵营拍卖,10946,吹角弓张·罗绮衣,0,6,8,2940,5292,1059,219,0,0,0,192,241,0,0,0,0,0,0,0,0,0,0,473,814,0,0,0,0,0,407,0,,2D00D31,6,阵营拍卖
43623,活动,8894,无界头饰,1,0,9,2670,4325,0,0,0,0,0,70,87,0,0,0,0,0,0,0,0,0,1144,0,0,0,0,0,1331,0,0,0,,2D37D05,3,活动
43624,活动,8894,无界头饰,1,0,9,2670,4325,0,0,0,0,0,70,87,0,0,0,0,0,0,0,0,0,1025,0,887,0,0,0,0,666,0,0,,2D38D03,3,活动
43625,活动,8894,无界头饰,1,0,9,2670,4325,0,0,0,0,0,70,87,0,0,0,0,0,0,0,0,0,1073,0,510,0,510,0,444,0,0,0,,2D38D39,3,活动
43626,活动,8894,无界头饰,1,1,9,2670,4325,0,0,0,0,0,87,70,0,0,0,0,0,0,0,0,0,954,0,0,0,0,0,1331,0,0,0,,2D06D05,3,活动
43627,活动,8894,无界头饰,1,1,9,2670,4325,0,0,0,0,0,87,70,0,0,0,0,0,0,0,0,0,854,0,887,0,0,0,0,666,0,0,,2D21D03,3,活动
43628,活动,8894,无界头饰,1,1,9,2670,4325,0,0,0,0,0,87,70,0,0,0,0,0,0,0,0,0,894,0,510,0,510,0,444,0,0,0,,2D21D39,3,活动
43629,活动,8894,无界头饰,0,6,9,2670,4325,599,0,0,0,0,70,87,0,0,0,0,0,0,0,0,0,0,644,887,444,0,0,0,0,0,0,,2D41D39,4,活动
43630,活动,8894,无界头饰,0,7,9,2670,4325,1331,0,0,0,0,87,87,0,0,0,399,0,399,0,0,0,0,0,0,0,0,0,0,0,0,513,,2D39D45,4,活动
43631,活动,8895,无界护臂,1,0,6,2670,3364,0,0,0,0,0,61,76,0,0,0,0,0,0,0,0,0,890,0,1035,0,0,0,0,0,0,0,,2D38D03,3,活动
43632,活动,8895,无界护臂,1,0,6,2670,3364,0,0,0,0,0,61,76,0,0,0,0,0,0,0,0,0,797,0,604,0,604,0,0,0,0,0,,2D36D39,3,活动
43633,活动,8895,无界护臂,1,0,6,2670,3364,0,0,0,0,0,61,76,0,0,0,0,0,0,0,0,0,834,0,397,345,397,0,0,0,0,0,,2D36D05,3,活动
43634,活动,8895,无界护臂,1,1,6,2670,3364,0,0,0,0,0,76,61,0,0,0,0,0,0,0,0,0,742,0,1035,0,0,0,0,0,0,0,,2D21D03,3,活动
43635,活动,8895,无界护臂,1,1,6,2670,3364,0,0,0,0,0,76,61,0,0,0,0,0,0,0,0,0,664,0,604,0,604,0,0,0,0,0,,2D09D39,3,活动
43636,活动,8895,无界护臂,1,1,6,2670,3364,0,0,0,0,0,76,61,0,0,0,0,0,0,0,0,0,695,0,397,345,397,0,0,0,0,0,,2D09D05,3,活动
43637,活动,8895,无界护臂,0,6,6,2670,3364,0,0,0,0,0,61,76,0,0,0,0,0,0,0,0,0,0,785,345,345,0,0,0,0,0,0,,2D41D39,4,活动
43638,活动,8895,无界护臂,0,7,6,2670,3364,1035,0,0,0,0,76,76,0,0,0,604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,513,,2D39D42,4,活动
43639,活动,8898,无界裤,1,0,7,2670,4806,0,0,0,0,0,79,98,0,0,0,0,0,0,0,0,0,1271,0,0,0,1479,0,0,0,0,0,,2D36D03,3,活动
43640,活动,8898,无界裤,1,0,7,2670,4806,0,0,0,0,0,79,98,0,0,0,0,0,0,0,0,0,1271,0,0,0,0,0,740,740,0,0,,2D37D03,3,活动
43641,活动,8898,无界裤,1,0,7,2670,4806,0,0,0,0,0,79,98,0,0,0,0,0,0,0,0,0,1192,0,567,0,567,0,0,493,0,0,,2D38D03,3,活动
43642,活动,8898,无界裤,1,1,7,2670,4806,0,0,0,0,0,98,79,0,0,0,0,0,0,0,0,0,1059,0,0,0,1479,0,0,0,0,0,,2D09D03,3,活动
43643,活动,8898,无界裤,1,1,7,2670,4806,0,0,0,0,0,98,79,0,0,0,0,0,0,0,0,0,1059,0,0,0,0,0,740,740,0,0,,2D06D03,3,活动
43644,活动,8898,无界裤,1,1,7,2670,4806,0,0,0,0,0,98,79,0,0,0,0,0,0,0,0,0,993,0,567,0,567,0,0,493,0,0,,2D21D03,3,活动
43645,活动,8898,无界裤,0,6,7,2670,4806,0,0,0,0,0,79,98,0,0,0,0,0,0,0,0,0,0,1074,1085,0,0,0,0,0,0,0,,2D03D41,4,活动
43646,活动,8898,无界裤,0,7,7,2670,4806,1479,0,0,0,0,98,98,0,0,0,247,616,0,0,0,0,0,0,0,0,0,0,0,0,0,513,,2D39D43,4,活动
43647,活动,8899,无界鞋,1,0,5,2670,3364,0,0,0,0,0,44,55,0,0,0,0,0,0,0,0,0,890,0,0,0,0,0,0,1035,0,0,,2D37D39,3,活动
43648,活动,8899,无界鞋,1,0,5,2670,3364,0,0,0,0,0,44,55,0,0,0,0,0,0,0,0,0,797,0,0,0,518,0,0,690,0,0,,2D36D39,3,活动
43649,活动,8899,无界鞋,1,0,5,2670,3364,0,0,0,0,0,44,55,0,0,0,0,0,0,0,0,0,834,0,449,0,0,0,345,345,0,0,,2D27D39,3,活动
43650,活动,8899,无界鞋,1,1,5,2670,3364,0,0,0,0,0,55,44,0,0,0,0,0,0,0,0,0,742,0,0,0,0,0,0,1035,0,0,,2D18D39,3,活动
43651,活动,8899,无界鞋,1,1,5,2670,3364,0,0,0,0,0,55,44,0,0,0,0,0,0,0,0,0,664,0,0,0,518,0,0,690,0,0,,2D09D39,3,活动
43652,活动,8899,无界鞋,1,1,5,2670,3364,0,0,0,0,0,55,44,0,0,0,0,0,0,0,0,0,695,0,449,0,0,0,345,345,0,0,,2D18D39,3,活动
43653,活动,8899,无界鞋,0,6,5,2670,3364,466,0,0,0,0,44,55,0,0,0,0,0,0,0,0,0,0,1002,0,0,0,0,0,0,0,0,,2D03D41,4,活动
43654,活动,8899,无界鞋,0,7,5,2670,3364,1035,0,0,0,0,55,55,0,0,0,311,311,0,0,0,0,0,0,0,0,0,0,173,0,0,513,,2D39D43,4,活动
43655,活动,8894,无界头饰,1,0,9,2820,4568,0,0,0,0,0,74,92,0,0,0,0,0,0,0,0,0,1208,0,1406,0,0,0,0,0,0,0,,2D38D03,3,活动
43656,活动,8894,无界头饰,1,0,9,2820,4568,0,0,0,0,0,74,92,0,0,0,0,0,0,0,0,0,1133,0,984,0,0,0,562,0,0,0,,2D38D05,3,活动
43657,活动,8894,无界头饰,1,0,9,2820,4568,0,0,0,0,0,74,92,0,0,0,0,0,0,0,0,0,1133,0,539,0,539,0,0,469,0,0,,2D38D03,3,活动
43658,活动,8894,无界头饰,1,1,9,2820,4568,0,0,0,0,0,92,74,0,0,0,0,0,0,0,0,0,1007,0,1406,0,0,0,0,0,0,0,,2D21D03,3,活动
43659,活动,8894,无界头饰,1,1,9,2820,4568,0,0,0,0,0,92,74,0,0,0,0,0,0,0,0,0,944,0,984,0,0,0,562,0,0,0,,2D21D05,3,活动
43660,活动,8894,无界头饰,1,1,9,2820,4568,0,0,0,0,0,92,74,0,0,0,0,0,0,0,0,0,944,0,539,0,539,0,0,469,0,0,,2D21D03,3,活动
43661,活动,8894,无界头饰,0,6,9,2820,4568,0,0,0,0,0,74,92,0,0,0,0,0,0,0,0,0,0,1066,469,469,0,0,0,0,0,0,,2D41D39,4,活动
43662,活动,8894,无界头饰,0,7,9,2820,4568,1406,0,0,0,0,92,92,0,0,0,422,0,422,0,0,0,0,0,0,0,0,0,234,0,0,542,,2D39D45,4,活动
43663,活动,8895,无界护臂,1,0,6,2820,3553,0,0,0,0,0,65,81,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,1094,0,0,0,,2D37D05,3,活动
43664,活动,8895,无界护臂,1,0,6,2820,3553,0,0,0,0,0,65,81,0,0,0,0,0,0,0,0,0,842,0,729,547,0,0,0,0,0,0,,2D27D05,3,活动
43665,活动,8895,无界护臂,1,0,6,2820,3553,0,0,0,0,0,65,81,0,0,0,0,0,0,0,0,0,842,0,547,365,0,0,365,0,0,0,,2D27D03,3,活动
43666,活动,8895,无界护臂,1,1,6,2820,3553,0,0,0,0,0,81,65,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,1094,0,0,0,,2D06D05,3,活动
43667,活动,8895,无界护臂,1,1,6,2820,3553,0,0,0,0,0,81,65,0,0,0,0,0,0,0,0,0,702,0,729,547,0,0,0,0,0,0,,2D18D05,3,活动
43668,活动,8895,无界护臂,1,1,6,2820,3553,0,0,0,0,0,81,65,0,0,0,0,0,0,0,0,0,702,0,547,365,0,0,365,0,0,0,,2D18D03,3,活动
43669,活动,8895,无界护臂,0,6,6,2820,3553,492,0,0,0,0,65,81,0,0,0,0,0,0,0,0,0,0,706,729,0,0,0,0,0,0,0,,2D38D41,4,活动
43670,活动,8895,无界护臂,0,7,6,2820,3553,1094,0,0,0,0,81,81,0,0,0,328,0,0,328,2635,0,0,0,0,0,0,0,182,0,0,542,,2D39D46,4,活动
43671,活动,8898,无界裤,1,0,7,2820,5076,0,0,0,0,0,83,104,0,0,0,0,0,0,0,0,0,1343,0,0,0,0,0,0,1562,0,0,,2D37D39,3,活动
43672,活动,8898,无界裤,1,0,7,2820,5076,0,0,0,0,0,83,104,0,0,0,0,0,0,0,0,0,1203,0,1042,0,0,0,0,781,0,0,,2D38D03,3,活动
43673,活动,8898,无界裤,1,0,7,2820,5076,0,0,0,0,0,83,104,0,0,0,0,0,0,0,0,0,1203,0,0,0,781,0,521,521,0,0,,2D37D05,3,活动
43674,活动,8898,无界裤,1,1,7,2820,5076,0,0,0,0,0,104,83,0,0,0,0,0,0,0,0,0,1119,0,0,0,0,0,0,1562,0,0,,2D18D39,3,活动
43675,活动,8898,无界裤,1,1,7,2820,5076,0,0,0,0,0,104,83,0,0,0,0,0,0,0,0,0,1002,0,1042,0,0,0,0,781,0,0,,2D21D03,3,活动
43676,活动,8898,无界裤,1,1,7,2820,5076,0,0,0,0,0,104,83,0,0,0,0,0,0,0,0,0,1002,0,0,0,781,0,521,521,0,0,,2D06D05,3,活动
43677,活动,8898,无界裤,0,6,7,2820,5076,703,0,0,0,0,83,104,0,0,0,0,0,0,0,0,0,0,1512,0,0,0,0,0,0,0,0,,2D03D41,4,活动
43678,活动,8898,无界裤,0,7,7,2820,5076,1562,0,0,0,0,104,104,0,0,0,469,0,469,0,0,0,0,0,0,0,0,0,0,0,0,542,,2D39D45,4,活动
43679,活动,8899,无界鞋,1,0,5,2820,3553,0,0,0,0,0,46,58,0,0,0,0,0,0,0,0,0,940,0,0,0,1094,0,0,0,0,0,,2D36D03,3,活动
43680,活动,8899,无界鞋,1,0,5,2820,3553,0,0,0,0,0,46,58,0,0,0,0,0,0,0,0,0,940,0,0,0,0,0,547,547,0,0,,2D37D03,3,活动
43681,活动,8899,无界鞋,1,0,5,2820,3553,0,0,0,0,0,46,58,0,0,0,0,0,0,0,0,0,842,0,547,365,0,0,0,365,0,0,,2D27D39,3,活动
43682,活动,8899,无界鞋,1,1,5,2820,3553,0,0,0,0,0,58,46,0,0,0,0,0,0,0,0,0,783,0,0,0,1094,0,0,0,0,0,,2D09D03,3,活动
43683,活动,8899,无界鞋,1,1,5,2820,3553,0,0,0,0,0,58,46,0,0,0,0,0,0,0,0,0,783,0,0,0,0,0,547,547,0,0,,2D06D03,3,活动
43684,活动,8899,无界鞋,1,1,5,2820,3553,0,0,0,0,0,58,46,0,0,0,0,0,0,0,0,0,702,0,547,365,0,0,0,365,0,0,,2D18D39,3,活动
43685,活动,8899,无界鞋,0,6,5,2820,3553,492,0,0,0,0,46,58,0,0,0,0,0,0,0,0,0,0,529,729,365,0,0,0,0,0,0,,2D41D39,4,活动
43686,活动,8899,无界鞋,0,7,5,2820,3553,1094,0,0,0,0,58,58,0,0,0,182,456,0,0,0,0,0,0,0,0,0,0,0,0,0,542,,2D39D43,4,活动
43687,副本,12204,困笙袖,0,3,6,2300,2898,401,147,0,0,0,53,66,0,0,0,0,0,0,0,0,0,319,0,0,0,624,0,0,297,0,0,,2D11D00,6,/副本·英雄玄鹤别院: 秦高相
43688,副本,12204,玄斛袖,0,2,6,2300,2898,401,0,0,0,147,53,66,0,0,0,0,0,0,0,0,0,319,0,0,0,624,0,0,297,0,0,,2D11D01,6,/副本·英雄玄鹤别院: 秦高相
43689,副本,12204,云晚袖,0,4,6,2300,2898,401,0,147,0,0,66,53,0,0,0,0,0,0,0,0,0,266,0,0,0,624,0,0,297,0,0,,2D11D02,6,/副本·英雄玄鹤别院: 秦高相
43690,副本,12204,秋澜袖,0,5,6,2300,2898,401,0,0,147,0,66,53,0,0,0,0,0,0,0,0,0,266,0,0,0,624,0,0,297,0,0,,2D11D04,6,/副本·英雄玄鹤别院: 秦高相
43691,副本,12204,海忆袖,0,6,6,2300,2898,401,147,0,0,0,53,66,0,0,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,,2D41D39,6,/副本·英雄玄鹤别院: 秦高相
43692,副本,12204,虞望袖,0,7,6,2300,2898,580,0,0,0,0,66,66,0,0,0,74,372,0,0,0,0,0,0,0,0,0,0,297,149,0,442,,2D43D42,6,/副本·英雄玄鹤别院: 秦高相
43693,副本,12205,困笙腰带,0,3,10,2300,2898,401,147,0,0,0,38,47,0,0,0,0,0,0,0,0,0,319,0,0,0,0,624,297,0,0,0,,2D39D40,6,副本
43694,副本,12205,玄斛腰带,0,2,10,2300,2898,401,0,0,0,147,38,47,0,0,0,0,0,0,0,0,0,319,0,0,0,0,624,297,0,0,0,,2D39D40,6,副本
43695,副本,12205,云晚腰带,0,4,10,2300,2898,401,0,147,0,0,47,38,0,0,0,0,0,0,0,0,0,266,0,0,0,0,624,297,0,0,0,,2D39D08,6,副本
43696,副本,12205,秋澜腰带,0,5,10,2300,2898,401,0,0,147,0,47,38,0,0,0,0,0,0,0,0,0,266,0,0,0,0,624,297,0,0,0,,2D39D08,6,副本
43697,副本,12205,海忆腰带,0,6,10,2300,2898,401,147,0,0,0,38,47,0,0,0,0,0,0,0,0,0,0,288,535,0,0,0,0,0,0,0,,2D31D39,6,副本
43698,副本,12205,虞望腰带,0,7,10,2300,2898,580,0,0,0,0,47,47,0,0,0,74,0,372,0,0,0,0,0,0,0,0,0,297,149,0,442,,2D03D47,6,副本
43699,副本,12208,困笙靴,0,3,5,2300,2898,401,147,0,0,0,38,47,0,0,0,0,0,0,0,0,0,319,0,0,0,0,624,0,297,0,0,,2D05D11,6,副本
43700,副本,12208,玄斛靴,0,2,5,2300,2898,401,0,0,0,147,38,47,0,0,0,0,0,0,0,0,0,319,0,0,0,0,624,0,297,0,0,,2D05D11,6,副本
43701,副本,12208,云晚靴,0,4,5,2300,2898,401,0,147,0,0,47,38,0,0,0,0,0,0,0,0,0,266,0,0,0,0,624,0,297,0,0,,2D05D11,6,副本
43702,副本,12208,秋澜靴,0,5,5,2300,2898,401,0,0,147,0,47,38,0,0,0,0,0,0,0,0,0,266,0,0,0,0,624,0,297,0,0,,2D05D11,6,副本
43703,副本,12208,海忆靴,0,6,5,2300,2898,401,147,0,0,0,38,47,0,0,0,0,0,0,0,0,0,0,288,0,0,0,535,0,0,0,0,,2D05D41,6,副本
43704,副本,12208,虞望靴,0,7,5,2300,2898,580,0,0,0,0,47,47,0,0,0,74,0,0,372,2149,0,0,0,0,0,0,0,297,149,0,442,,2D44D47,6,副本
43705,副本,12207,困笙裤,0,3,7,2300,4140,573,210,0,0,0,68,85,0,0,0,0,0,0,0,0,0,456,0,0,0,892,0,425,0,0,0,,2D03D36,6,/副本·英雄玄鹤别院: 慧枯
43706,副本,12207,玄斛裤,0,2,7,2300,4140,573,0,0,0,210,68,85,0,0,0,0,0,0,0,0,0,456,0,0,0,892,0,425,0,0,0,,2D03D36,6,/副本·英雄玄鹤别院: 慧枯
43707,副本,12207,云晚裤,0,4,7,2300,4140,573,0,210,0,0,85,68,0,0,0,0,0,0,0,0,0,380,0,0,0,892,0,425,0,0,0,,2D03D36,6,/副本·英雄玄鹤别院: 慧枯
43708,副本,12207,秋澜裤,0,5,7,2300,4140,573,0,0,210,0,85,68,0,0,0,0,0,0,0,0,0,380,0,0,0,892,0,425,0,0,0,,2D03D36,6,/副本·英雄玄鹤别院: 慧枯
43709,副本,12207,海忆裤,0,6,7,2300,4140,573,210,0,0,0,68,85,0,0,0,0,0,0,0,0,0,0,843,0,0,0,0,0,0,0,0,,2D05D41,6,/副本·英雄玄鹤别院: 慧枯
43710,副本,12207,虞望裤,0,7,7,2300,4140,828,0,0,0,0,85,85,0,0,0,425,0,0,0,0,212,0,0,0,0,0,0,0,212,0,442,,2D45D42,6,/副本·英雄玄鹤别院: 慧枯
43711,副本,12203,困笙冠,0,3,9,2300,3726,516,189,0,0,0,60,75,0,0,0,0,0,0,0,0,0,411,0,0,0,803,0,0,382,0,0,,2D00D39,6,/副本·英雄玄鹤别院: 慧枯
43712,副本,12203,玄斛冠,0,2,9,2300,3726,516,0,0,0,189,60,75,0,0,0,0,0,0,0,0,0,411,0,0,0,803,0,0,382,0,0,,2D01D39,6,/副本·英雄玄鹤别院: 慧枯
43713,副本,12203,云晚冠,0,4,9,2300,3726,516,0,189,0,0,75,60,0,0,0,0,0,0,0,0,0,342,0,0,0,803,0,0,382,0,0,,2D02D39,6,/副本·英雄玄鹤别院: 慧枯
43714,副本,12203,秋澜冠,0,5,9,2300,3726,516,0,0,189,0,75,60,0,0,0,0,0,0,0,0,0,342,0,0,0,803,0,0,382,0,0,,2D04D39,6,/副本·英雄玄鹤别院: 慧枯
43715,副本,12203,海忆冠,0,6,9,2300,3726,516,189,0,0,0,60,75,0,0,0,0,0,0,0,0,0,0,370,688,0,0,0,0,0,0,0,,2D00D39,6,/副本·英雄玄鹤别院: 慧枯
43716,副本,12203,虞望冠,0,7,9,2300,3726,745,0,0,0,0,75,75,0,0,0,573,0,0,0,0,0,0,0,0,0,0,0,382,191,0,442,,2D03D44,6,/副本·英雄玄鹤别院: 慧枯
43717,副本,12206,困笙衣,0,3,8,2300,4140,573,210,0,0,0,75,94,0,0,0,0,0,0,0,0,0,456,0,892,0,0,0,0,425,0,0,,2D39D31,6,副本
43718,副本,12206,玄斛衣,0,2,8,2300,4140,573,0,0,0,210,75,94,0,0,0,0,0,0,0,0,0,456,0,892,0,0,0,0,425,0,0,,2D39D38,6,副本
43719,副本,12206,云晚衣,0,4,8,2300,4140,573,0,210,0,0,94,75,0,0,0,0,0,0,0,0,0,380,0,892,0,0,0,0,425,0,0,,2D39D21,6,副本
43720,副本,12206,秋澜衣,0,5,8,2300,4140,573,0,0,210,0,94,75,0,0,0,0,0,0,0,0,0,380,0,892,0,0,0,0,425,0,0,,2D39D21,6,副本
43721,副本,12206,海忆衣,0,6,8,2300,4140,573,210,0,0,0,75,94,0,0,0,0,0,0,0,0,0,0,411,0,0,0,765,0,0,0,0,,2D00D41,6,副本
43722,副本,12206,虞望衣,0,7,8,2300,4140,828,0,0,0,0,94,94,0,0,0,425,0,0,0,0,212,0,0,0,0,0,0,0,212,0,442,,2D47D03,6,副本
43723,道具换取,12161,鹤梦·隐辰护手,16,5,6,2100,2646,366,0,0,134,0,60,48,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,271,0,0,0,-2224,2D04D05,6,道具换取
43724,道具换取,12162,鹤梦·隐辰腰带,16,5,10,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,570,0,0,0,0,271,0,0,-2224,2D06D39,6,道具换取
43725,道具换取,12165,鹤梦·隐辰靴,16,5,5,2100,2646,366,0,0,134,0,43,34,0,0,0,0,0,0,0,0,0,243,0,0,0,570,0,0,271,0,0,-2224,2D39D18,6,道具换取
43726,道具换取,12160,鹤梦·隐辰冠,16,5,9,2100,3402,471,0,0,172,0,69,55,0,0,0,0,0,0,0,0,0,312,0,0,0,733,0,349,0,0,0,-2224,2D04D39,6,道具换取
43727,道具换取,12163,鹤梦·隐辰衣,16,5,8,2100,3780,524,0,0,191,0,86,69,0,0,0,0,0,0,0,0,0,347,0,814,0,0,0,0,388,0,0,-2224,2D39D21,6,道具换取
43728,道具换取,12161,天韶·藏雪护手,16,5,6,2300,2898,401,0,0,147,0,66,53,0,0,0,0,0,0,0,0,0,266,0,624,0,0,0,297,0,0,0,-2225,2D04D05,6,道具换取
43729,道具换取,12162,天韶·藏雪腰带,16,5,10,2300,2898,401,0,0,147,0,47,38,0,0,0,0,0,0,0,0,0,266,0,624,0,0,0,0,297,0,0,-2225,2D06D39,6,道具换取
43730,道具换取,12165,天韶·藏雪靴,16,5,5,2300,2898,401,0,0,147,0,47,38,0,0,0,0,0,0,0,0,0,266,0,0,0,624,0,0,297,0,0,-2225,2D39D18,6,道具换取
43731,道具换取,12160,天韶·藏雪帽,16,5,9,2300,3726,516,0,0,189,0,75,60,0,0,0,0,0,0,0,0,0,342,0,0,0,803,0,382,0,0,0,-2225,2D04D39,6,道具换取
